ID or #		Start	End
gene2457		2795738	2796493
gene2458		2796636	2798015
gene2459		2798012	2799331
gene2460		2799416	2800714
gene2464		2803358	2805706
gene2465		2805703	2806524
gene2466		2806555	2808234
gene2467		2808762	2810114
gene2468		2810248	2811096
gene2469		2811328	2812632
gene2470		2812776	2816870
gene2471		2816901	2817887
gene2473		2820017	2825026
gene2474		2825305	2825964
gene2475		2825979	2827286
gene2476		2827299	2830469
gene2553		2934072	2935088
gene2554		2935180	2935641
gene2555		2935676	2936470
gene2556		2936475	2937269
gene2557		2937306	2938502
gene2558		2938566	2940056
gene2559		2940074	2941099
gene2560		2941120	2942262
gene2561		2942327	2943370
gene2562		2943429	2944523
gene2563		2944520	2945791
gene2564		2945904	2947358
gene2565		2947602	2949026
gene2566		2949023	2949721
gene2567		2950191	2950267
gene2568		2950329	2950685
gene2569		2950666	2950965
gene2570		2950987	2953365
gene2571		2953492	2954487
gene2572		2954748	2955107
gene2573		2955118	2955315
gene2574		2955562	2956041
gene2575		2956153	2958057
gene2576		2958380	2959486
gene2621		3012611	3014725
gene2622		3014894	3015154
gene2623		3015311	3016237
gene2624		3016317	3016709
gene2625		3016823	3019537
gene2626		3019633	3021144
gene2627		3021149	3021739
gene2628		3021937	3022013
gene2629		3022214	3023674
gene2630		3023711	3025213
gene2631		3025234	3027393
gene2632		3027401	3027706
gene2633		3027703	3028362
gene2634		3028370	3028858
gene2635		3028862	3029953
gene2636		3029950	3032184
gene2637		3032181	3033515
gene2638		3033519	3034046
gene2639		3034043	3035350
gene2640		3035347	3036099
gene2641		3036136	3036690
gene2642		3036681	3037037
gene2643		3037140	3037224
gene2644		3037274	3037747
gene2645		3037781	3038536
gene2646		3038649	3039449
gene2647		3039654	3040082
gene2648		3040082	3040954
gene2649		3040951	3043317
gene2650		3043314	3043997
gene2651		3044186	3045124
gene2652		3045171	3045269
gene2653		3045247	3046596
gene2654		3046593	3047480
gene2769		3186784	3186966
gene2803		3225739	3229203
gene2804		3229675	3230004
gene2805		3230023	3232032
gene2806		3232098	3234251
gene2807		3234262	3234777
gene2808		3234804	3236087
gene2809		3236092	3236898
gene2810		3236895	3238022
gene2811		3238314	3239876
gene2866		3296033	3296797
gene2867		3296797	3298059
gene2888		3317107	3318273
gene2889		3318270	3319382
gene2908		3334107	3334499
gene2909		3334492	3334761
gene2959		3401354	3402442
gene2960		3402439	3403656
gene2961		3403653	3404684
gene2962		3405002	3405907
gene2963		3406046	3407650
gene2964		3407726	3408370
gene2965		3408438	3410384
gene2966		3410397	3410825
gene2967		3410785	3411831
gene2968		3411828	3412574
gene2969		3412649	3413539
gene2970		3413693	3414526
gene2972		3417662	3418270
gene2973		3418407	3419330
gene2974		3419327	3421801
gene3013		3471979	3472602
gene3014		3472834	3473310
gene3015		3473344	3474531
gene3016		3474539	3481756
gene3017		3481870	3483906
gene3018		3483946	3484476
gene3019		3484476	3484838
gene3020		3484856	3485257
gene3021		3485494	3486444
gene3022		3486441	3487316
gene3023		3487658	3488173
gene3108		3596178	3598763
gene3118		3609342	3610100
gene3119		3610149	3611927
gene3120		3611924	3613291
gene3132		3626660	3627535
gene3133		3627560	3628729
gene3134		3628961	3630574
gene3135		3630841	3632295
gene3303		3819861	3820205
gene3304		3820282	3823464
gene3305		3823376	3823657
gene3306		3823767	3825056
gene3330		3852278	3852760
gene3331		3852958	3853494
gene3332		3853608	3854756
gene3333		3854833	3854994
gene3334		3855172	3858015
gene3335		3858064	3858957
gene3336		3859068	3861431
gene3337		3861833	3863710
gene3338		3864330	3867101
gene3339		3867366	3869204
gene3340		3869283	3870992
gene3342		3871644	3872645
gene3344		3874394	3874651
gene3345		3874775	3875845
gene3346		3875842	3877404
gene3347		3877750	3878823
gene3348		3878914	3879561
gene3349		3879629	3881077
gene3350		3881198	3882082
gene3351		3882326	3885328
gene3352		3885546	3886199
gene3353		3886328	3886984
gene3354		3887005	3888387
gene3355		3888670	3889986
gene3409		3966495	3967649
gene3410		3967673	3969997
gene3411		3970042	3972186
gene3412		3972775	3973230
gene3413		3973437	3974615
gene3414		3975010	3975978
gene3415		3975960	3977357
gene3416		3977305	3979212
gene3417		3979223	3980257
gene3418		3980386	3981225
gene3419		3981635	3982984
gene3425		3990375	3991172
gene3426		3991162	3991815
gene3427		3991799	3992920
gene3428		3992917	3993768
gene3429		3993765	3994400
gene3430		3994397	3994813
gene3431		3994810	3995319
gene3432		3995329	3995760
gene3433		3996031	3997248
gene3434		3997424	3999151
gene3435		3999148	3999267
gene3436		3999281	4001164
gene3447		4022614	4023720
gene3448		4023717	4024799
gene3449		4024907	4026379
gene3461		4040574	4042268
gene3462		4042412	4042873
gene3463		4042930	4044189
gene3464		4044241	4045470
gene3465		4045556	4046398
gene3466		4046401	4047327
gene3472		4054393	4055124
gene3473		4055259	4056605
gene3474		4056652	4058055
gene3543		4133435	4134298
gene3544		4134496	4136043
gene3545		4136091	4136618
gene3546		4136622	4137092
gene3547		4137207	4137509
gene3548		4137582	4138382
gene3549		4138408	4138773
gene3550		4138784	4139038
gene3551		4139297	4140100
gene3552		4140246	4140521
gene3553		4140595	4142418
gene3554		4142435	4143082
gene3556		4144972	4145712
gene3557		4145961	4146521
gene3558		4146662	4147348
gene3652		4244379	4245323
gene3654		4246220	4247032
gene3685		4269028	4269103
gene3686		4269377	4269697
gene3687		4269891	4271768
gene3688		4271877	4272317
gene3689		4272316	4273332
gene3690		4273342	4273863
gene3691		4274109	4275242
gene3692		4275381	4275857
gene3693		4275854	4277359
gene3694		4277520	4278575
gene3695		4278579	4279403
gene3696		4279600	4280877
gene3697		4281043	4282764
gene3698		4282813	4284123
gene3699		4284123	4285046
gene3721		4308707	4309285
gene3722		4309350	4310642
gene3723		4310693	4311307
gene3724		4311386	4312261
gene3725		4312460	4313185
gene3726		4313182	4313979
gene3727		4314033	4314983
gene3728		4314980	4315666
gene3729		4315742	4317457
gene3730		4317656	4317997
gene3731		4318213	4320087
gene3732		4320195	4321079
gene3733		4321140	4322879
gene3734		4322876	4323820
gene3735		4323921	4324181
gene3736		4324253	4326484
gene3737		4326842	4327399
gene3738		4327505	4327891
gene3739		4327901	4328716
gene3740		4328873	4330180
gene3741		4330440	4331684
gene3742		4331778	4335026
gene3743		4335160	4338300
gene3784		4379256	4379376
gene3785		4379502	4382399
gene3786		4382608	4382684
gene3787		4382703	4382778
gene3788		4382874	4384418
gene3811		4407230	4407763
gene3812		4407802	4408557
gene3813		4408806	4409933
gene3814		4410070	4411401
gene3815		4411394	4415392
gene3936		4536514	4537557
gene3937		4537734	4540232
gene3938		4540835	4541878
gene3939		4541984	4544692
gene3942		4545633	4547000
gene3944		4547626	4548453
gene3950		4558478	4560277
gene3951		4560666	4563986
gene3952		4563979	4564239
gene3953		4564459	4565658
gene3954		4565658	4566431
gene3955		4566428	4567249
gene3956		4567246	4568868
gene3957		4568994	4569455
gene3958		4569591	4570322
gene3960		4571054	4571485
gene3961		4571472	4573838
gene3962		4573828	4574055
gene3963		4574194	4574841
gene3964		4574765	4575739
gene3965		4575736	4576023
gene3966		4576035	4576784
gene3967		4576838	4577521
gene3968		4577559	4577906
gene3969		4578132	4579481
gene3970		4579478	4580485
gene3971		4580794	4582137
gene3972		4582721	4585090
gene4037		4674101	4674739
gene4045		4681289	4683016
gene4046		4683013	4683330
gene4047		4683417	4684799
gene4048		4685021	4687039
gene4049		4687215	4687883
gene4060		4698342	4698701
gene4061		4698704	4700005
gene4062		4700186	4700935
gene4071		4716389	4716616
gene4072		4716597	4717046
gene4073		4717057	4717485
gene4074		4717756	4721610
gene4075		4721607	4723388
gene4076		4723566	4726316
gene4083		4732878	4734692
gene4096		4760440	4761345
gene4097		4761409	4762326
gene4140		4814452	4817109
gene4141		4817118	4818089
gene4142		4818500	4819552
gene4143		4819720	4822758
gene4144		4823075	4826110
gene4145		4826216	4827736
gene4146		4828146	4828877
gene4162		4847731	4848225
gene4163		4848308	4849489
gene4164		4849564	4851468
gene4165		4851465	4852058
gene4166		4852158	4853423
gene4250		4951609	4951929
gene4251		4952052	4953218
gene4252		4953483	4954439
