ID or #		Start	End
gene234		235895	237055
gene235		237216	238541
gene236		238770	239447
gene237		240060	240410
gene238		240498	242093
gene239		242346	243446
gene241		243924	244121
gene242		244172	244459
gene243		244489	245784
gene244		246273	246854
gene245		246874	247440
gene246		247437	248990
gene247		248987	250075
gene248		250072	250731
gene249		250747	251481
gene250		251478	251735
gene251		251785	252807
gene252		252948	254192
gene253		254194	254307
gene254		254342	255361
gene255		255530	256441
gene256		256676	257707
gene257		257871	258392
gene258		258389	259372
gene259		259369	261588
gene260		261852	262622
gene261		262624	263241
gene262		263243	263836
gene263		263833	264543
gene264		264540	265304
gene265		265298	266305
gene266		266307	267704
gene267		268071	269198
gene268		269517	272897
gene269		272897	274153
gene271		275347	275538
gene272		275623	277722
gene273		278351	279298
gene274		279291	280235
gene275		280232	280990
gene276		281102	283198
gene277		283305	284921
gene278		285230	285922
gene279		286032	287054
gene280		287110	287505
gene281		287540	288781
gene282		289122	289331
gene283		289562	291160
gene284		291228	292235
gene285		292243	293145
gene286		293150	293998
gene287		293998	294846
gene288		294999	295394
gene289		295464	296867
gene290		297172	298566
gene291		298563	299237
gene292		299481	300932
gene293		301159	301860
gene294		302026	303261
gene295		303384	304934
gene296		304992	306503
gene297		306500	308173
gene298		308170	308997
gene299		308994	309932
gene300		310200	311978
gene301		311975	312934
gene302		312940	314562
gene303		314584	315504
gene304		315504	316391
gene305		316369	316968
gene306		316965	318026
gene307		318358	319743
gene308		319747	320178
gene309		320360	320890
gene310		320986	321417
gene311		321576	321962
gene312		321959	322462
gene313		322575	323570
gene314		323574	324452
gene315		324533	326506
gene316		326517	327518
gene317		327600	328664
gene318		328691	330070
gene319		330146	331933
gene320		332005	332766
gene321		332763	333689
gene322		333905	334876
gene323		334876	335727
gene324		335724	336083
gene325		336076	337062
gene326		337059	337994
gene327		337994	338590
gene328		338584	339753
gene329		339817	340821
gene330		340983	342827
gene331		342837	343745
gene332		343854	344660
gene333		344934	345983
gene334		345984	346847
gene335		346840	347721
gene336		347768	349063
gene337		349263	350957
gene338		351018	352619
gene339		352621	353619
gene340		353621	354508
gene341		354510	355208
gene342		355205	355978
gene343		355981	357183
gene344		357390	358331
gene345		358411	360420
gene346		360454	361500
gene347		361637	362392
gene348		362451	363059
gene349		363219	363584
gene350		363685	365289
gene351		365323	365565
gene352		365844	367199
gene353		367311	367823
gene354		368075	368335
gene355		368310	368633
gene356		368876	369799
gene357		369873	370664
gene358		370707	371384
gene359		371717	373093
gene360		373347	373436
gene361		373610	374902
gene362		374899	375600
gene363		375597	375812
gene364		375809	376009
gene365		376175	376444
gene366		376552	377200
gene367		377197	377703
gene368		378025	378669
gene369		378694	381813
gene370		381830	382993
gene371		383090	384925
gene372		385161	386963
gene373		387488	388315
gene374		388498	390003
gene375		390017	390490
gene376		390634	391293
gene377		391441	392352
gene378		392593	392766
gene379		393252	393980
gene380		394488	396266
gene381		396400	396864
gene382		396923	397639
gene383		397632	397985
gene384		398094	398750
gene385		398751	399587
gene386		399589	400452
gene387		400685	401950
gene388		401976	402953
gene389		403165	403878
gene390		404026	404463
gene391		404460	405359
gene392		405854	406351
gene393		407031	408137
gene394		408144	409616
gene395		410014	411177
gene396		411187	413913
gene397		413910	414989
gene398		415265	416143
gene399		416140	417183
gene400		417536	417769
gene401		418189	418383
gene402		418521	418652
gene403		418664	419161
gene404		419176	419472
gene405		419499	419627
gene406		419637	421964
gene407		421957	422367
gene408		422364	422576
gene409		422573	423547
gene410		423691	424518
gene411		424847	425914
gene412		426082	427098
gene413		427492	428013
gene414		428041	428862
gene415		428859	429191
gene416		429188	430135
gene417		430344	431009
gene418		431068	431143
gene419		431310	432629
gene420		432761	432916
gene421		432913	434271
gene422		434258	435679
gene423		435861	436433
gene424		436485	437624
gene425		437802	439007
gene426		439009	439710
gene427		439707	440984
gene428		441051	441494
gene429		441674	442558
gene430		442622	443233
gene431		443233	443883
gene432		444119	444784
gene433		444868	445842
gene434		445839	446246
gene435		446290	447108
gene436		447279	448442
gene437		448523	449470
gene438		449731	450687
gene439		450697	452673
gene440		452688	453770
gene441		453781	454854
gene442		455028	455810
gene443		455807	456841
gene444		456838	457842
gene445		458315	459109
gene446		459120	459992
gene447		459989	461107
gene448		461109	462152
gene449		462226	462879
gene450		462889	463692
gene451		463782	464672
gene452		464896	466584
gene453		466600	469236
gene455		470405	471433
gene456		471466	472185
gene457		472232	473218
gene458		473244	474194
gene459		474191	475075
gene460		475079	476575
gene461		476636	477589
gene462		477625	478065
gene463		478350	479471
gene464		479519	480319
gene465		480316	481356
gene466		481353	482357
gene467		482525	483502
gene468		483830	485977
gene469		486089	487008
gene470		487043	487810
gene471		487807	488385
gene472		488606	490180
gene473		490177	490752
gene474		490764	491330
gene475		491521	492288
gene476		492471	493124
gene477		493444	494022
gene478		494019	495221
gene479		495675	497399
gene480		497450	499408
gene481		499380	501209
gene482		501297	501959
gene483		501956	503308
gene484		503486	505045
gene485		505110	505583
gene486		505875	506243
gene487		506344	506676
gene488		506763	507644
gene489		507764	508984
gene490		508981	509406
gene491		509455	510663
gene492		510729	511514
gene493		511531	512253
gene494		512348	513289
gene495		513517	514482
gene496		514494	515678
gene497		515683	516318
gene498		516315	517595
gene499		517592	518587
gene500		518584	519252
gene501		519243	520307
gene502		520304	521035
gene503		521095	522396
gene504		522406	522939
gene505		523037	524020
gene506		524195	524965
gene507		524977	525834
gene508		525846	526772
gene509		527281	528144
gene510		528214	528954
gene511		528959	529639
gene513		530346	531272
gene514		531285	532742
gene515		532739	533380
gene516		533377	534306
gene517		534303	534911
gene518		535269	536558
gene519		536560	537582
gene520		537575	538666
gene521		538663	539664
gene522		539661	540440
gene523		540463	541149
gene524		541146	541544
gene525		541537	544206
gene526		544320	546326
gene527		546424	547497
gene528		547516	548046
gene529		548043	549560
gene530		549612	550103
gene532		550843	552708
gene533		552672	553670
gene534		553664	554893
gene535		554886	555338
gene536		555347	556675
gene537		556740	558101
gene538		558101	561622
gene539		561630	562103
gene540		562113	564416
gene541		564433	566841
gene542		566841	567689
gene543		567693	568439
gene544		568582	569346
gene545		569343	570269
gene546		570266	570676
gene547		570676	571749
gene548		571984	572298
gene549		572308	575223
gene550		575220	575678
gene551		575680	577848
gene552		577870	579111
gene553		579175	580191
gene554		580226	581209
gene555		581206	582216
gene556		582209	583684
gene557		583901	584839
gene558		584843	586372
gene559		586402	586710
gene560		587133	588455
gene561		588664	589272
gene562		589406	589759
gene563		589759	590421
gene564		590418	591761
gene565		591906	592133
gene566		592130	592339
gene567		592339	593316
gene568		593410	594414
gene569		594549	595586
gene570		595593	596582
gene571		596587	597435
gene572		597437	598222
gene573		598266	599279
gene574		599573	601195
gene575		601199	602077
gene576		602088	603053
gene577		603119	604723
gene578		604813	606420
gene579		606621	608054
gene580		608062	609096
gene581		609120	609770
gene582		609847	610710
gene583		610715	612310
gene584		612307	613971
gene585		614038	615525
gene586		615563	616966
gene587		617208	619175
gene588		619240	620439
gene589		620643	621671
gene590		621723	622475
gene591		622548	630437
gene592		631067	633103
gene593		633273	633721
gene594		633655	634533
gene595		634667	634969
gene596		635024	635578
gene597		635633	636349
gene598		636498	638765
gene599		638917	639348
gene600		639341	640051
gene601		640048	641145
gene602		641142	642626
gene603		642714	642914
gene604		643063	646554
gene605		646737	648194
gene606		648191	650668
gene607		650661	651602
gene608		651599	653122
gene609		653141	654223
gene610		654223	655155
gene611		655202	656296
gene612		656524	657081
gene613		657114	658394
gene614		658399	659505
gene615		659502	660137
gene616		660397	661188
gene617		661273	663768
gene618		664003	664785
gene619		664778	665509
gene620		665506	666009
gene622		667152	668135
gene623		668350	668562
gene624		668571	670142
gene625		670206	670538
gene626		670535	671044
gene627		671137	671361
gene628		671354	672052
gene629		672049	672924
gene630		673178	673411
gene631		673411	674175
gene632		674172	674705
gene633		674707	675021
gene634		675018	675326
gene635		675343	675567
gene636		675564	676514
gene637		676622	677842
gene638		678044	678418
gene639		678508	679737
gene640		679752	680198
gene641		680195	680833
gene642		680833	681213
gene643		681254	681535
gene644		681710	683395
gene645		683503	684123
gene646		684195	685532
gene647		685749	686474
gene648		686740	687276
gene649		687406	688572
gene650		688661	690148
gene651		690315	691262
gene652		691302	691805
gene653		691789	692829
gene654		692972	694282
gene655		694444	695079
gene656		695129	695818
gene657		695815	698322
gene658		698387	698740
gene659		699063	700115
gene660		700116	701216
gene661		701304	702602
gene662		702702	704729
gene663		704746	704822
gene664		704779	706398
gene666		708496	708891
gene667		708891	709223
gene668		709220	709417
gene669		709699	710159
gene670		710216	710449
gene671		710449	710787
gene672		710784	711056
gene673		711053	711604
gene675		712488	713066
gene676		713191	713811
gene677		714350	714532
gene678		714529	722838
gene679		722955	723305
gene680		723679	723825
gene681		723948	725576
gene682		725620	725917
gene683		726339	726737
gene684		727058	727357
gene685		727575	728306
gene686		728484	728723
gene687		729259	729509
gene689		730307	730717
gene690		730792	731064
gene691		731456	731839
gene692		731881	732102
gene693		732405	732611
gene694		733308	733514
gene695		733548	733898
gene696		735115	736209
gene697		736181	736381
gene698		736517	737164
gene699		737253	737969
gene700		738275	738616
gene701		738617	739411
gene702		739408	740754
gene704		741071	741490
gene707		742845	743171
gene708		743305	743622
gene709		743675	743896
gene710		743889	744161
gene713		746072	746578
gene714		747130	747801
gene715		748518	748895
gene716		748898	750226
gene717		750223	750846
gene718		750843	751508
gene719		751768	753189
gene720		753453	754856
gene721		755280	755900
gene722		756218	756451
gene723		756670	757044
gene724		757567	758094
gene726		759100	759972
gene728		760914	761321
gene730		762596	762961
gene731		762951	763617
gene732		763768	764673
gene733		764792	766318
gene734		766360	767016
gene735		767013	767813
gene736		767810	768652
gene737		768704	769699
gene738		769767	771047
gene739		771044	771598
gene740		771803	772552
gene741		772812	773222
gene742		773444	774160
gene743		774418	785322
gene745		789173	790171
gene746		790171	791058
gene747		791112	791945
gene748		791945	792871
gene749		792999	794213
gene750		794261	795178
gene751		795175	795900
gene752		796027	797106
gene753		797839	798876
gene754		798890	799050
gene755		799191	800357
gene756		800595	801218
gene757		801357	803393
gene758		803454	803711
gene759		803819	804805
gene760		805436	806059
gene761		806162	806608
gene762		806845	807216
gene763		807605	808645
gene764		808648	809580
gene765		809577	810362
gene766		810362	811366
gene767		811363	812427
gene768		812450	813214
gene769		813344	814222
gene770		814255	815097
gene771		815090	815755
gene772		815725	816819
gene773		817189	818304
gene774		818301	819293
gene775		819290	820147
gene776		820144	820983
gene777		821073	822086
gene778		822307	823356
gene779		823415	824212
gene780		824215	825453
gene781		825466	826194
gene782		826268	827902
gene783		827994	828521
gene784		828828	830519
gene785		830554	832215
gene786		832477	832923
gene787		832920	833201
gene788		833198	833686
gene789		833683	835305
gene790		835302	835646
gene792		838860	839915
gene793		839987	840424
gene794		840436	841887
gene795		842050	843726
gene796		843738	844691
gene797		845128	846279
gene798		846446	847396
gene799		847493	848647
gene800		848824	849900
gene801		850184	851893
gene802		851890	853845
gene803		854238	854828
gene804		855304	855696
gene805		855889	856770
gene806		856813	857532
gene807		857696	858742
gene808		858824	860317
gene809		860326	861303
gene810		861316	862326
gene811		862323	863417
gene812		863421	864368
gene813		864365	865339
gene814		865351	867726
gene815		867903	868694
gene816		868722	869684
gene817		869688	870347
gene818		870344	871144
gene819		871141	871755
gene820		872052	873230
gene821		873587	874468
gene822		874561	875703
gene823		875976	876416
gene824		876416	876811
gene825		876820	878076
gene826		878407	878745
gene827		878816	879778
gene828		880249	881682
gene829		881679	882797
gene830		882751	884349
gene831		884952	885737
gene832		885802	887133
gene833		887185	887613
gene834		887866	888348
gene837		890400	890759
gene838		891014	891331
gene839		891550	891876
gene844		900024	900368
gene845		900331	900693
gene846		900756	901202
gene847		901300	901770
gene848		901882	902304
gene850		902638	903660
gene851		903742	904131
gene852		904267	905613
gene853		905610	907100
gene854		907100	907309
gene855		907306	909468
gene856		909468	910124
gene857		910253	910969
gene858		911082	911903
gene859		911915	912499
gene860		912719	913372
gene861		913369	913656
gene862		913653	914120
gene863		914117	914638
gene864		914775	915035
gene865		915032	915373
gene866		915373	915618
gene867		915677	916363
gene868		916622	916723
gene869		916720	916917
gene870		916914	917246
gene871		917249	917368
gene872		917428	917838
gene873		917857	918843
gene874		918940	919092
gene875		919094	919288
gene876		919291	919494
gene877		919487	920596
gene878		920580	920840
gene879		920827	921081
gene880		921113	921538
gene882		922649	922927
gene883		922804	923802
gene884		923866	923941
gene885		924326	925120
gene886		925161	926489
gene887		926494	926919
gene888		926941	929575
gene889		929654	930628
gene890		930776	931636
gene891		931962	932864
gene892		932886	933179
gene893		933172	934065
gene894		934332	935849
gene895		935850	936341
gene896		936338	937282
gene897		937521	937718
gene898		938145	939230
gene899		939208	940614
gene900		941210	942523
