ID or #		Start	End
gene525		539097	539540
gene526		539531	540004
gene531		548780	550021
gene532		550187	550262
gene533		550407	552284
gene534		552383	554145
gene535		554235	554678
gene536		554708	554923
gene537		555164	556182
gene538		556336	557148
gene539		557197	557823
gene540		557976	558365
gene541		558362	558868
gene542		558865	559668
gene543		559777	560067
gene544		560064	560762
gene545		560759	561235
gene546		561265	562350
gene547		562313	563104
gene548		563097	563723
gene549		563723	564658
gene550		564732	565739
gene551		565832	568420
gene552		568688	569575
gene801		851190	851609
gene802		851557	852903
gene803		853165	854235
gene804		854287	854583
gene805		854565	855455
gene806		855466	856995
gene807		856992	857528
gene808		857506	858447
gene825		875273	876712
gene826		876974	880015
gene848		904648	905556
gene849		905559	906206
gene874		936465	936656
gene875		936662	936865
gene876		936968	937612
gene877		937854	939569
gene878		939795	940490
gene879		940625	940882
gene880		940879	941004
gene881		941187	942791
gene882		942857	943306
gene883		943303	943602
gene884		944367	944990
gene885		944947	945249
gene886		945253	946290
gene887		946379	946690
gene888		946691	947425
gene889		947523	949403
gene890		949423	950307
gene891		950349	950591
gene892		950906	951670
gene893		951682	952638
gene894		952942	954393
gene915		974049	975107
gene916		975107	978217
gene917		978644	979144
gene918		979457	980575
gene919		980595	981836
gene920		981833	982387
gene921		982384	983532
gene922		983529	984938
gene923		984935	986155
gene924		986166	986597
gene925		986597	987937
gene926		987913	989010
gene927		989007	990179
gene928		990169	990921
gene929		991117	991932
gene930		992138	993364
gene931		993628	996501
gene932		996656	997972
gene933		998148	998635
gene934		999242	1000639
gene935		1000710	1001906
gene936		1001910	1002437
gene937		1002462	1004675
gene938		1004672	1005379
gene996		1073170	1073766
gene997		1073829	1074320
gene998		1074353	1075867
gene999		1075995	1077320
gene1000		1077421	1078152
gene1001		1078369	1079253
gene1002		1079302	1079742
gene1003		1079901	1080317
gene1004		1080358	1080999
gene1005		1081026	1081718
gene1006		1081720	1082349
gene1007		1082361	1083407
gene1062		1139646	1142912
gene1063		1143002	1143832
gene1064		1144116	1144658
gene1065		1144671	1145510
gene1066		1145507	1145995
gene1067		1146074	1146214
gene1069		1147494	1147859
gene1070		1147856	1148998
gene1071		1149033	1149398
gene1072		1149395	1149979
gene1073		1149990	1151309
gene1074		1151321	1152625
gene1075		1152625	1154235
gene1076		1154252	1155595
gene1077		1155624	1157228
gene1078		1157232	1158044
gene1079		1158668	1160299
gene1080		1160448	1161368
gene1081		1161382	1162284
gene1082		1162309	1163283
gene1083		1163262	1164272
gene1084		1164422	1165369
gene1085		1165467	1167611
gene1086		1167747	1168943
gene1087		1169290	1169748
gene1088		1169871	1170281
gene1089		1170719	1171684
gene1090		1171760	1172743
gene1091		1172740	1173534
gene1092		1173701	1175170
gene1093		1175203	1176174
gene1094		1176331	1176960
gene1095		1177056	1177652
gene1096		1177677	1179026
gene1097		1179130	1180437
gene1098		1180544	1181830
gene1099		1181957	1183009
gene1100		1182993	1184147
gene1101		1184144	1184947
gene1102		1184923	1185639
gene1103		1185721	1185930
gene1104		1186157	1187020
gene1105		1187230	1187658
gene1106		1187655	1188380
gene1107		1188391	1189671
gene1108		1189671	1190480
gene1109		1190413	1191711
gene1110		1191714	1192253
gene1111		1192186	1192752
gene1112		1192749	1193276
gene1113		1193367	1194737
gene1114		1194795	1195412
gene1115		1195435	1196553
gene1116		1196815	1198119
gene1117		1198167	1198580
gene1118		1199268	1200869
gene1119		1201260	1202174
gene1120		1202179	1203474
gene1121		1203478	1204518
gene1122		1204570	1205643
gene1123		1205643	1206254
gene1124		1206297	1207034
gene1125		1207016	1207789
gene1126		1207786	1208418
gene1127		1208619	1209344
gene1128		1209652	1211877
gene1129		1211976	1212206
gene1130		1212670	1212990
gene1131		1213029	1215299
gene1132		1215368	1217044
gene1133		1217246	1217509
gene1134		1217797	1219065
gene1135		1219156	1220010
gene1136		1220318	1221964
gene1137		1222074	1222583
gene1138		1222772	1223677
gene1139		1223698	1224633
gene1140		1224975	1225583
gene1141		1225679	1226227
gene1142		1226418	1226963
gene1143		1226912	1228866
gene1144		1229089	1230354
gene1145		1230431	1231570
gene1146		1231651	1232640
gene1147		1232640	1234148
gene1184		1275417	1276142
gene1185		1276291	1277826
gene1186		1277838	1279535
gene1187		1279554	1280564
gene1188		1280554	1281762
gene1189		1281866	1282576
gene1190		1282693	1283640
gene1191		1283779	1284099
gene1192		1284104	1284670
gene1193		1284862	1285656
gene1194		1285750	1287864
gene1195		1287836	1290199
gene1196		1290575	1291219
gene1197		1291219	1293051
gene1198		1293099	1293656
gene1199		1293914	1293987
gene1203		1294549	1295667
gene1204		1295664	1296149
gene1205		1296440	1297423
gene1206		1297450	1299837
gene1207		1300276	1300572
gene1208		1300556	1300792
gene1209		1300701	1301480
gene1210		1301949	1302605
gene1211		1302558	1302728
gene1212		1302698	1303879
gene1213		1304027	1304902
gene1214		1305061	1305948
gene1215		1306118	1306792
gene1216		1306783	1307172
gene1217		1307189	1308613
gene1218		1308759	1310174
gene1219		1310478	1310924
gene1272		1371535	1372725
gene1273		1372937	1373122
gene1274		1373094	1374572
gene1372		1496398	1498089
gene1373		1498168	1499484
gene1374		1499666	1500859
gene1375		1500918	1501520
gene1376		1501627	1503081
gene1377		1503062	1504282
gene1378		1504292	1505827
gene1379		1505902	1507638
gene1380		1507860	1509434
gene1423		1566967	1567341
gene1424		1567338	1568114
gene1425		1568213	1569412
gene1426		1569409	1569702
gene1427		1569699	1570982
gene1428		1570993	1571241
gene1466		1611642	1612901
gene1467		1612911	1615550
gene1468		1615581	1617092
gene1469		1617274	1618107
gene1470		1618209	1619557
gene1471		1619550	1620026
gene1472		1620302	1621363
gene1473		1621375	1621857
gene1474		1621992	1622771
gene1475		1622869	1623291
gene1476		1623278	1624351
gene1477		1624352	1624960
gene1478		1624972	1627826
gene1479		1627838	1628035
gene1480		1628113	1628769
gene1587		1745276	1746520
gene1588		1746534	1749418
gene1589		1750016	1751164
gene1590		1751443	1752561
gene1591		1752562	1755072
gene1592		1754996	1755679
gene1593		1755793	1757169
gene1594		1757297	1758733
gene1595		1758800	1759537
gene1596		1759459	1760664
gene1597		1760983	1761678
gene1598		1761812	1763596
gene1734		1933231	1935654
gene1735		1935801	1936007
gene1736		1936121	1936597
gene1740		1938739	1939779
gene1741		1939914	1940273
gene1742		1940322	1940699
gene1743		1940754	1941332
gene1744		1941351	1941671
gene1745		1941658	1942032
gene1746		1942842	1943303
gene1747		1943306	1944457
gene1748		1944387	1946144
gene1749		1946151	1947122
gene1750		1947461	1947823
gene1751		1947786	1948022
gene1752		1948112	1948573
gene1753		1948800	1949114
gene1754		1949165	1949611
gene1755		1949718	1950704
gene1976		2199637	2200557
gene1977		2200578	2202521
gene1978		2202606	2202938
gene1979		2203190	2203774
gene1980		2203856	2204392
gene1981		2204761	2205441
gene1982		2205454	2206218
gene1983		2206271	2207485
gene1984		2207488	2207964
gene1985		2207961	2208515
gene1986		2208516	2210471
gene1987		2210468	2210950
gene1988		2210947	2211153
gene1989		2211153	2211905
gene1990		2211996	2212664
gene1991		2212661	2213284
gene1992		2213658	2214161
gene1993		2214137	2214661
gene1994		2214670	2215686
gene1995		2215679	2216455
gene1997		2217625	2219982
gene1998		2219992	2220711
gene1999		2220767	2221159
gene2000		2221181	2221915
gene2001		2221908	2222849
gene2002		2222809	2224296
gene2003		2224331	2226424
gene2004		2226756	2227229
gene2005		2227373	2230192
gene2006		2230189	2230785
gene2007		2230919	2232718
gene2008		2232809	2233252
gene2009		2233514	2233744
gene2010		2233741	2236017
gene2011		2236014	2236244
gene2012		2237016	2240381
gene2013		2240563	2241456
gene2014		2241531	2242319
gene2015		2242312	2243094
gene2016		2243201	2244073
gene2017		2244073	2245239
gene2018		2245407	2246621
gene2019		2246650	2249460
gene2020		2249549	2250259
gene2021		2250274	2252040
gene2022		2252041	2252385
gene2023		2252379	2252771
gene2024		2253161	2254456
gene2025		2254508	2255278
gene2026		2255331	2256104
gene2027		2256154	2257800
gene2028		2257909	2258442
gene2029		2258535	2259308
gene2030		2259404	2259625
gene2031		2259674	2260201
gene2032		2260275	2260964
gene2033		2260970	2261410
gene2034		2261526	2262404
gene2035		2262408	2262909
gene2036		2263275	2263727
gene2037		2263809	2264825
gene2038		2264806	2265969
gene2039		2266155	2267365
gene2040		2267483	2269507
gene2041		2269586	2270113
gene2042		2270321	2270584
gene2043		2270623	2271153
gene2044		2271517	2272140
gene2045		2272222	2273307
gene2046		2273537	2274481
gene2047		2274536	2275096
gene2048		2275104	2276234
gene2049		2276244	2277026
gene2050		2277035	2277304
gene2051		2277317	2278216
gene2052		2278194	2278583
gene2053		2278587	2279003
gene2054		2279068	2280117
gene2055		2280125	2280628
gene2056		2280663	2282687
gene2057		2282851	2283345
gene2058		2283309	2284628
gene2059		2284632	2285444
gene2060		2285525	2286571
gene2061		2286564	2288306
gene2062		2288322	2288633
gene2063		2288709	2290148
gene2064		2290145	2291200
gene2065		2291312	2292778
gene2066		2293010	2293420
gene2067		2293431	2293745
gene2068		2293738	2295738
gene2069		2295760	2296221
gene2070		2296295	2297425
gene2071		2297661	2298794
gene2073		2300344	2301252
gene2074		2301318	2301782
gene2075		2301926	2302282
gene2076		2302349	2302636
gene2077		2302839	2303234
gene2078		2303265	2304398
gene2079		2304326	2305075
gene2080		2305065	2305289
gene2081		2305382	2306401
gene2082		2306459	2307337
gene2083		2307615	2308157
gene2084		2308172	2308639
gene2085		2308741	2310612
gene2086		2310803	2311867
gene2087		2311860	2312096
gene2088		2312280	2313734
gene2089		2313757	2314107
gene2090		2314104	2314664
gene2091		2314667	2315104
gene2092		2315311	2316459
gene2093		2316680	2317933
gene2094		2318004	2318486
gene2095		2318621	2320282
gene2245		2468633	2472259
gene2246		2472524	2475970
gene2287		2525325	2527682
gene2288		2527789	2529528
gene2289		2529596	2530546
gene2290		2531065	2535657
gene2291		2535658	2537127
gene2292		2537655	2542118
gene2327		2584895	2587555
gene2328		2587605	2588375
gene2329		2588859	2590763
gene2330		2590808	2592547
gene2331		2592606	2593358
gene2332		2593375	2594283
gene2333		2594421	2594939
gene2334		2595217	2595762
gene2392		2661461	2661955
gene2393		2661957	2663678
gene2394		2664163	2665968
gene2395		2666145	2667110
gene2396		2667410	2668498
gene2397		2668495	2669031
gene2398		2669158	2669793
gene2399		2670176	2671726
gene2400		2671838	2672929
gene2401		2672987	2674390
gene2402		2674406	2675008
gene2403		2675109	2675900
gene2404		2675957	2676080
gene2405		2676117	2676192
gene2435		2707506	2708504
gene2436		2708554	2709534
gene2437		2709534	2710091
gene2438		2710088	2710651
gene2439		2710587	2711126
gene2440		2711129	2711854
gene2441		2711910	2713373
gene2442		2713398	2713685
gene2443		2713688	2714134
gene2444		2714147	2715007
gene2445		2715016	2715294
gene2446		2715455	2716816
gene2447		2716888	2718231
gene2448		2718330	2718911
gene2449		2719014	2719748
gene2450		2719742	2721334
gene2451		2721344	2722336
gene2452		2722206	2722598
gene2453		2722598	2723233
gene2454		2723240	2724595
gene2455		2724901	2725911
gene2456		2726081	2726611
gene2457		2726671	2727018
gene2469		2739823	2741253
gene2470		2741271	2742179
gene2471		2742282	2743181
gene2472		2743466	2745427
gene2473		2745547	2746116
gene2474		2746119	2747501
gene2475		2747727	2748176
gene2476		2748179	2748988
gene2477		2748938	2749510
gene2478		2749721	2750350
gene2479		2750486	2750968
gene2480		2751112	2751498
gene2481		2751525	2752517
gene2482		2752542	2753162
gene2483		2753190	2753579
gene2484		2753599	2753955
gene2485		2754105	2754218
gene2486		2754257	2755591
gene2487		2755612	2756046
gene2488		2756052	2756228
gene2489		2756235	2756738
gene2490		2756753	2757106
gene2491		2757116	2757649
gene2492		2757664	2758056
gene2493		2758086	2758391
gene2494		2758409	2758948
gene2495		2758973	2759290
gene2496		2759303	2759674
gene2497		2759837	2760091
gene2498		2760091	2760282
gene2499		2760282	2760692
gene2500		2760704	2761405
gene2501		2761425	2761757
gene2502		2761768	2762046
gene2503		2762067	2762891
gene2504		2762908	2763210
gene2505		2763207	2763809
gene2506		2763826	2764455
gene2507		2764470	2764781
gene2508		2765252	2765995
gene2509		2766003	2768468
gene2510		2768612	2770480
gene2511		2770507	2771142
gene2512		2771350	2772648
gene2513		2772776	2773756
gene2514		2773919	2774524
gene2515		2774616	2774816
gene2516		2774826	2776628
gene2517		2776609	2777199
gene2518		2777323	2779239
gene2519		2779240	2779725
gene2520		2779722	2780711
gene2521		2780839	2781048
gene2522		2781145	2782014
gene2523		2782257	2782889
gene2524		2782968	2783759
gene2525		2783902	2785359
gene2526		2785369	2786388
gene2527		2786528	2787739
gene2528		2788137	2788718
gene2529		2788972	2790384
gene2530		2790458	2793067
gene2531		2793337	2794110
gene2532		2794267	2795283
gene2533		2795411	2796091
gene2534		2796111	2796821
gene2535		2796912	2797745
gene2536		2797815	2799290
gene2537		2799345	2800445
gene2538		2800458	2800982
gene2539		2801169	2802905
gene2540		2802910	2803428
gene2541		2803418	2804017
gene2542		2804001	2804591
gene2543		2804575	2805591
gene2544		2805704	2808211
gene2545		2808285	2809178
gene2546		2809306	2810049
gene2547		2810121	2811575
gene2548		2811801	2812064
gene2549		2812315	2813691
gene2550		2813924	2815138
gene2551		2815214	2816002
gene2552		2816012	2817013
gene2553		2817169	2818305
gene2554		2818512	2821142
gene2555		2821501	2822040
gene2556		2822156	2822977
gene2557		2822864	2823175
gene2558		2823050	2824084
gene2559		2824217	2824387
gene2560		2824274	2824738
gene2561		2824905	2825339
gene2562		2825469	2826443
gene2563		2826752	2828560
gene2564		2828560	2829318
gene2565		2829321	2829704
gene2566		2829685	2830077
gene2567		2830191	2830757
gene2568		2830790	2831812
gene2569		2831849	2832424
gene2570		2832620	2834254
gene2571		2834308	2834598
gene2572		2834958	2835575
gene2573		2835714	2836073
gene2574		2836200	2836640
gene2575		2836660	2837010
gene2576		2837230	2838027
gene2577		2838145	2839527
gene2578		2839613	2840128
gene2579		2840203	2841120
gene2580		2841224	2842555
gene2581		2842621	2843178
gene2582		2843315	2843866
gene2583		2844038	2845045
gene2584		2845351	2847555
gene2585		2847810	2848028
gene2586		2848336	2849613
gene2587		2849724	2850041
gene2588		2850309	2851475
gene2589		2851488	2853899
gene2590		2854186	2855073
gene2591		2855136	2855378
gene2592		2855699	2856706
gene2593		2856783	2857778
gene2594		2858008	2858916
gene2595		2859114	2859617
gene2596		2859805	2860491
gene2597		2860491	2861885
gene2598		2861967	2862635
gene2599		2862688	2863164
gene2600		2863198	2863683
gene2601		2863775	2864713
gene2602		2864958	2866409
gene2603		2866537	2867844
gene2604		2868277	2871836
gene2605		2871996	2873798
gene2606		2873971	2874600
gene2607		2874699	2876444
gene2608		2876823	2877089
gene2609		2877100	2878803
gene2610		2878901	2879572
gene2611		2879941	2880564
gene2612		2880672	2880944
gene2613		2880976	2883093
gene2614		2883212	2885290
gene2627		2897667	2898167
gene2628		2898174	2899397
gene2629		2899354	2900364
gene2630		2900354	2901019
gene2631		2901006	2901359
gene2632		2901349	2901933
gene2633		2901967	2902407
gene2634		2902448	2903668
gene2635		2903668	2905179
gene2636		2905176	2907199
gene2637		2907245	2908162
gene2638		2908386	2908769
gene2639		2908788	2909678
gene2640		2910015	2911643
gene2641		2911830	2913716
gene2642		2913758	2914690
gene2643		2914757	2915191
gene2644		2915209	2916102
gene2645		2916129	2916683
gene2646		2916766	2918595
gene2647		2918615	2918938
gene2648		2919083	2920492
gene2649		2920670	2921260
gene2650		2921393	2922457
gene2651		2922461	2923867
gene2652		2923908	2926457
gene2653		2926549	2927553
gene2669		2939455	2939979
gene2670		2940002	2941459
gene2671		2941479	2942111
gene2672		2942322	2944493
gene2673		2944519	2945682
gene2675		2946813	2948015
gene2676		2948077	2949438
gene2677		2949685	2950107
gene2678		2950126	2951529
gene2679		2951564	2952430
gene2680		2952475	2954046
gene2681		2954030	2954563
gene2682		2954578	2955048
gene2683		2955122	2955379
gene2684		2955423	2956235
gene2685		2956244	2956633
gene2686		2956823	2957704
gene2687		2957731	2958504
gene2688		2958519	2959151
gene2689		2959151	2961046
gene0		1134	3110
gene1		3330	3944
gene2		4154	4351
gene3		4445	4723
gene4		4811	5530
gene5		5645	6520
gene6		6624	8285
gene7		8288	8482
gene8		8563	8919
gene9		8986	11751
gene10		12271	14724
gene11		14810	16990
gene110		140631	140999
gene111		141147	141407
gene112		141691	142110
gene113		142137	143639
gene114		143636	144634
gene115		144693	145577
gene116		145716	146636
gene117		146647	147651
gene118		147777	148511
gene119		148508	149239
gene120		149379	150059
gene121		150112	151179
gene122		151333	152691
gene123		153117	153464
gene124		153872	155080
gene125		155195	157249
gene190		232449	233693
gene191		233907	234173
gene192		234164	235243
gene193		235364	236620
gene194		237590	239815
gene195		240114	241760
gene196		242108	243046
gene197		243056	243910
gene198		243986	246742
gene199		246827	247132
gene200		247686	248450
gene229		278541	279053
gene230		279248	279756
gene231		279866	280276
gene232		280382	280924
gene233		280935	282113
gene234		282297	282677
gene235		282737	283510
gene236		283612	284751
gene237		285034	286965
gene238		286981	288654
gene239		288819	289988
gene240		290166	290513
gene241		290608	291042
gene242		291259	291978
gene252		304670	305200
gene253		305200	305871
gene254		305873	306223
gene255		306492	308420
gene256		308586	308975
gene257		309079	309273
gene258		309315	309668
gene259		309750	310712
gene272		319123	319800
gene275		322167	322532
gene285		327418	327870
gene286		328018	328314
gene287		328280	328558
gene295		333953	334219
gene296		334206	334451
gene306		340545	340970
gene310		343243	343521
gene311		343518	343802
gene313		344577	345173
gene321		349629	349928
gene325		351512	352195
gene326		352409	352675
gene338		361243	361421
gene389		396402	396848
gene404		407778	408392
gene405		408539	409396
gene406		409543	410103
gene415		415719	416153
gene425		421433	421585
gene431		424626	424895
gene432		424892	425425
gene433		425627	425884
gene434		425872	426174
gene435		426408	427325
gene442		431036	431311
gene443		431305	431826
gene444		432501	432896
gene447		433788	434303
gene457		446916	447869
gene458		447880	449082
gene459		449421	450401
gene460		450455	451594
gene461		451596	454637
gene462		454734	456794
gene495		495055	496623
gene496		496698	497681
gene497		497678	498916
gene498		499272	499646
gene499		499656	499934
gene500		500227	501765
gene501		501777	503153
gene502		503254	504753
gene503		504647	505384
gene504		505381	506271
gene505		506332	507498
gene506		507539	507700
gene507		508285	508596
gene508		508604	508987
gene509		509159	510163
gene510		510314	510901
gene511		511108	513789
gene512		513839	514726
gene513		514944	517040
gene514		517364	519061
gene515		519142	519375
gene516		519376	519861
gene517		519996	520787
gene518		520899	521381
gene519		521497	522282
gene520		522368	523036
gene521		523048	523659
gene522		523761	524357
gene523		524354	524746
gene524		524830	526422
gene525		526419	527477
gene526		527474	528556
gene527		528565	530400
gene528		530597	531157
gene529		531211	532143
gene530		532353	532634
gene531		532716	533669
gene532		533888	535361
gene533		535461	536366
gene534		536432	537136
gene535		537161	538939
gene536		538872	540083
gene560		566238	567278
gene561		567291	568262
gene562		568278	568793
gene563		568826	569275
gene564		569315	569665
gene565		569857	570582
gene566		570592	571533
gene567		571530	571820
gene568		571824	572477
gene569		572693	575896
gene570		575853	576857
gene571		576967	577431
gene572		577436	577855
gene573		577872	578189
gene574		578344	578529
gene575		578595	580298
gene576		580391	580771
gene577		580887	582632
gene578		582629	583075
gene579		583086	583832
gene580		583832	584374
gene581		584463	585599
gene582		585596	586177
gene583		586449	586886
gene584		587052	588491
gene585		588792	589784
gene586		589860	591506
gene587		591628	592599
gene588		592946	594484
gene589		594586	596196
gene590		596382	597005
gene591		597218	597691
gene592		597772	598410
gene593		598557	600320
gene594		600714	602093
gene595		602191	603621
gene596		603572	605113
gene597		605452	606747
gene598		606844	607860
gene599		608100	609131
gene600		609182	609807
gene601		609797	611548
gene602		611706	612212
gene603		612218	612559
gene677		699965	700465
gene678		700640	701545
gene679		701598	702266
gene680		702263	702952
gene681		702954	703685
gene682		703759	704487
gene684		705080	706525
gene685		706534	708192
gene686		708502	709059
gene687		709044	710075
gene688		710204	710512
gene689		710616	711350
gene690		711450	712718
gene691		712755	713336
gene692		713373	713492
gene693		713856	715058
gene694		715286	716707
gene695		716793	717809
gene696		718129	718869
gene697		718873	719583
gene698		719693	720622
gene735		765822	766112
gene736		766141	767733
gene737		767766	767972
gene738		768053	769477
gene739		769474	769890
gene740		769955	771190
gene741		771214	771735
gene742		772435	772764
gene743		772754	773548
gene744		773782	775731
gene745		775834	776808
gene746		776810	777004
gene747		777308	777940
gene748		778082	778960
gene749		779097	780050
gene750		780082	781068
gene751		781106	781684
gene752		781822	783135
gene753		783290	783694
gene754		784587	785072
gene755		785728	787257
gene756		787558	787782
gene757		787831	788445
gene758		788631	789875
gene759		789918	790898
gene763		803146	804390
gene764		804395	805138
gene765		805131	806390
gene766		806378	807061
gene772		813130	815520
gene773		815998	817278
gene774		817359	819188
gene775		819174	819413
gene776		819609	820262
gene777		820464	820739
gene778		821216	822166
gene779		822401	823822
gene780		823951	825543
gene781		825556	826692
gene782		827514	827717
gene783		827934	829259
gene784		829467	830411
gene785		830711	831787
gene786		831895	832056
gene787		832685	833065
gene788		833090	833485
gene789		833497	834561
gene790		834574	835683
gene791		835734	836795
gene792		837892	838923
gene793		838926	840119
gene794		840439	841298
gene795		841276	842037
gene796		842137	843075
gene797		843069	843452
gene798		843530	844942
gene799		845054	845452
gene800		845558	845941
gene801		846018	846764
gene802		846932	849877
gene803		850221	851726
gene804		851723	852439
gene805		852453	853901
gene806		854057	854194
gene807		854462	855376
gene808		855370	855999
gene809		856032	856868
gene810		857004	858137
gene811		858156	859508
gene812		859667	860806
gene813		860947	862683
gene814		862985	863515
gene815		863540	864043
gene816		864067	865434
gene830		878819	879871
gene831		879934	881031
gene832		881142	881492
gene833		881489	881998
gene834		882048	883175
gene835		883289	884224
gene836		884337	885719
gene837		886068	886280
gene838		886850	887206
gene839		887418	888356
gene840		888345	889136
gene841		889110	890134
gene842		890253	891218
gene843		891370	892131
gene844		892283	892771
gene845		892855	893133
gene846		893457	894347
gene847		894359	895933
gene848		896008	897228
gene849		897862	898983
gene850		899206	899727
gene851		899732	899977
gene852		900115	900732
gene853		900939	901259
gene854		901426	902100
gene855		902678	902956
gene856		903131	904051
gene857		904127	904651
gene858		904820	905839
gene859		905958	906566
gene860		906685	908202
gene861		908482	909855
gene862		910197	910805
gene863		911092	912300
gene864		912325	913248
gene865		913349	914254
gene866		914406	915596
gene867		915599	915895
gene868		916070	916918
gene869		917056	917370
gene870		917882	918322
gene871		918331	919635
gene872		919692	919865
gene873		919898	921583
gene874		921798	924158
gene875		924362	924856
gene876		924885	926504
gene877		926671	927402
gene878		927422	928970
gene879		929101	929844
gene880		929998	930897
gene881		931049	932797
gene882		932920	934056
gene883		934154	937033
gene884		937117	937950
gene885		938085	940496
gene886		940679	942235
gene887		942593	943927
gene888		944006	945292
gene889		945384	946310
gene890		946431	947087
gene891		947097	948200
gene892		948321	949301
gene893		949658	951517
gene894		951648	952373
gene895		952463	953506
gene896		953656	954231
gene897		954303	954932
gene898		955133	955966
gene899		956118	956837
gene900		956834	957151
gene901		957203	957817
gene902		957933	958391
gene903		958488	958925
gene904		959181	960176
gene905		960337	961233
gene906		961260	961898
gene998		1065897	1066499
gene999		1066673	1068799
gene1000		1068927	1069958
gene1001		1070018	1070989
gene1002		1070997	1072220
