ID or #		Start	End
gene252		277891	279303
gene253		279315	280646
gene254		280660	281763
gene255		281814	283085
gene256		283082	284299
gene257		284437	284904
gene258		284907	286169
gene259		286290	289337
gene260		289412	289915
gene261		289918	291375
gene262		291375	292121
gene263		292145	292897
gene264		292894	294249
gene265		294261	295472
gene266		295770	296090
gene267		296165	297757
gene268		297849	299693
gene269		299708	303106
gene270		303272	304420
gene271		304508	305071
gene272		305281	307440
gene273		307684	308238
gene274		308362	310566
gene275		310782	311387
gene276		311395	312321
gene277		312607	314121
gene278		314270	315364
gene279		315361	317304
gene280		317659	318240
gene281		318237	321203
gene282		321304	323262
gene283		323443	323697
gene284		323737	323808
gene285		324107	324835
gene286		324945	325394
gene287		325469	326779
gene288		326806	328236
gene289		328313	329053
gene290		329085	330479
gene291		330476	331642
gene292		331620	332915
gene293		332974	334308
gene294		334448	335716
gene295		335802	337259
gene296		337277	339400
gene297		339404	339745
gene298		339774	340688
gene299		340685	341161
gene300		341268	341768
gene301		341835	341957
gene307		346225	346731
gene308		346929	347270
gene309		347345	349504
gene310		349501	350004
gene311		350270	351088
gene312		351119	352132
gene313		352104	353459
gene314		353534	353968
gene315		353999	355756
gene316		355753	356340
gene317		356337	357650
gene318		357720	361709
gene319		361890	362966
gene320		363048	365546
gene321		365689	366855
gene322		367071	368855
gene323		368972	371008
gene324		371047	373110
gene325		373388	374494
gene326		374597	376411
gene327		376507	379017
gene329		381654	385271
gene333		391538	391966
gene334		392061	393038
gene335		394075	395193
gene336		395222	397384
gene337		397378	399891
gene338		400011	402296
gene339		402340	403806
gene340		404012	405148
gene341		405252	406472
gene343		409547	410515
gene344		410985	411278
gene345		411284	412348
gene346		412434	412856
gene347		413254	413490
gene348		413677	414708
gene349		414723	414854
gene350		414943	416097
gene351		416194	416757
gene352		417060	418442
gene353		418603	419580
gene354		419792	421879
gene355		421881	424307
gene356		424317	426956
gene357		427136	428197
gene358		428386	430191
gene359		430409	431368
gene360		431521	431655
gene361		431772	433091
gene362		433099	433569
gene363		433626	434921
gene364		435092	437668
gene365		437949	439169
gene366		439169	441256
gene367		441313	442848
gene368		442879	443790
gene369		443811	444986
gene370		445026	446933
gene371		447285	449132
gene372		449150	452503
gene373		452868	454517
gene374		454611	457049
gene375		457189	457932
gene376		457933	459288
gene377		459454	461754
gene378		461857	463377
gene379		463389	466457
gene384		469996	470346
gene386		471351	471432
gene387		471829	474888
gene388		474917	476404
gene389		476560	477591
gene390		477604	478473
gene391		478498	481053
gene392		481331	482872
gene393		482884	483435
gene395		484488	484868
gene396		485017	486714
gene397		486799	487302
gene408		501874	502461
gene409		502485	503966
gene410		503970	505211
gene411		505208	505999
gene412		506032	507297
gene413		507344	508030
gene414		508042	509925
gene415		509958	510803
gene416		510827	511663
gene417		511660	512823
gene418		512832	515702
gene419		515738	517012
gene420		517054	518352
gene421		518368	519723
gene422		519720	520652
gene423		520649	522115
gene424		522139	524004
gene425		524100	527171
gene426		527179	528630
gene427		528671	529840
gene428		530061	531758
gene429		531788	535123
gene430		535585	536433
gene431		536733	537743
gene432		537941	540076
gene433		540076	540786
gene434		540791	541441
gene435		541442	542344
gene436		542347	543714
gene437		543819	544211
gene438		544216	545514
gene439		545557	546792
gene440		547054	548496
gene441		548512	549477
gene442		549563	551578
gene443		551690	552550
gene444		552585	553349
gene445		554001	554234
gene446		554231	555301
gene447		555367	555594
gene453		558856	559083
gene454		559083	559970
gene455		560098	560385
gene456		560506	561675
gene457		561745	562911
gene458		563110	564186
gene459		564349	565488
gene460		565530	567443
gene461		567536	568555
gene462		568565	569482
gene463		569537	570232
gene464		570229	570567
gene465		570776	571459
gene466		571485	572282
gene467		572324	573880
gene468		574014	575033
gene469		575052	576248
gene470		576471	577871
gene471		577930	578265
gene472		578311	579075
gene473		579104	579796
gene474		579839	580867
gene475		581288	581854
gene476		582048	582209
gene477		582421	583062
gene478		583092	584165
gene479		584162	585136
gene480		585277	586425
gene481		586422	587117
gene482		587122	587517
gene483		587616	588572
gene484		588626	589354
gene485		589393	590415
gene486		590903	592150
gene487		592163	593245
gene488		593359	593595
gene489		593672	594514
gene490		594617	595126
gene491		595184	595699
gene492		595724	598252
gene493		598384	599118
gene494		599123	600481
gene495		600620	601642
gene496		601714	602550
gene497		602547	603011
gene498		603107	603745
gene499		603845	604255
gene500		604261	605604
gene501		605749	605821
gene502		605836	605919
gene503		606843	609158
gene504		609297	609497
gene505		609646	611301
gene506		611319	611873
gene507		611933	612706
gene508		612819	613943
gene509		613953	614921
gene510		614918	616123
gene511		616137	616715
gene512		616749	617222
gene513		617548	617620
gene514		617633	617705
gene515		618146	619381
gene516		619474	621072
gene517		621289	622026
gene518		622118	623119
gene519		623331	624179
gene520		624282	624935
gene521		624950	625618
gene522		625628	626491
gene523		626611	628533
gene524		628635	629924
gene525		630003	630563
gene526		630737	632905
gene527		633019	635256
gene528		635364	637079
gene529		637096	640266
gene530		640475	641404
gene531		641499	642059
gene532		642217	642312
gene533		642500	643831
gene534		643871	644971
gene535		645080	646330
gene536		646327	647586
gene537		647601	648317
gene538		648496	649476
gene539		650231	650584
gene540		650741	651529
gene541		651569	652441
gene542		652509	655499
gene543		655499	658582
gene544		659199	662390
gene545		662406	664376
gene546		664571	666031
gene547		666155	666781
gene548		666799	667431
gene549		667540	668907
gene550		669066	669416
gene551		669426	671906
gene552		672225	673643
gene553		673894	675237
gene554		675678	677384
gene555		677406	679454
gene556		679466	680041
gene557		680051	680800
gene558		680896	682023
gene559		682052	683491
gene564		690444	692837
gene565		693010	695958
gene566		696064	696819
gene567		697775	698431
gene568		699008	699081
gene569		699306	699692
gene570		699769	701679
gene571		701684	702898
gene572		702981	704174
gene573		704304	707039
gene574		707452	708369
gene575		708366	710192
gene576		710189	711163
gene577		711316	713703
gene578		713814	714413
gene579		714418	716007
gene581		716479	717846
gene582		718505	719554
gene583		720048	722483
gene584		722495	723706
gene585		723849	725150
gene586		725563	726513
gene587		726467	727090
gene588		727077	727649
gene589		727653	729872
gene590		730085	730990
gene591		731060	731299
gene592		731427	732014
gene593		732076	733074
gene594		733080	735683
gene595		735779	739060
gene596		739073	740641
gene597		740660	743587
gene598		743588	746383
gene599		746395	747975
gene600		748111	748386
gene601		748443	749666
gene602		749700	752039
gene603		752373	753377
gene604		753808	753880
gene605		753975	755114
gene606		755177	755776
gene607		755856	756620
gene608		756640	757314
gene609		757350	758207
gene610		758297	758989
gene611		759046	759690
gene612		759794	761389
gene613		761401	764346
gene614		764908	766422
gene615		766440	769475
gene616		769929	771110
gene617		771722	774646
gene618		774681	776075
gene619		776192	777445
gene620		777470	779461
gene621		779491	782004
gene622		782428	784074
gene623		784207	785352
gene624		785377	787533
gene625		787626	789293
gene626		789516	789680
gene627		789821	791146
gene628		791143	794178
gene629		794193	795275
gene636		803417	803635
gene637		804274	805206
gene638		805302	805862
gene644		813978	815138
gene645		815385	816095
gene646		816144	817457
gene647		818056	818979
gene648		819085	819591
gene649		819802	821112
gene650		821178	821933
gene651		821917	822273
gene652		822280	822645
gene653		822783	823016
gene654		823021	823458
gene655		823475	823762
gene656		823825	824535
gene657		824545	825231
gene658		825305	829189
gene659		829250	829564
gene660		829591	829926
gene661		830149	830880
gene663		831823	832785
gene664		832766	833698
gene665		833709	834332
gene666		834329	835576
gene667		835640	836635
gene668		836638	837948
gene669		837940	838164
gene670		838176	838595
gene671		838610	839419
gene672		839458	839880
gene673		839983	840984
gene674		840992	842164
gene675		842315	844600
gene676		844641	847307
gene677		847250	847651
gene678		848089	851274
gene679		851288	852970
gene680		852980	853945
gene681		853974	855425
gene682		856035	859097
gene683		859243	860475
gene684		860760	861635
gene685		861648	862817
gene686		863095	865056
gene687		865292	866380
gene688		866724	866798
gene689		867084	867479
gene690		867492	868553
gene691		868690	869094
gene692		869167	872079
gene693		872242	873681
gene694		873699	874232
gene695		874223	875017
gene696		875025	875708
gene697		875805	877223
gene698		877319	879052
gene699		879075	882491
gene700		882736	885006
gene701		885109	887376
gene702		887406	888404
gene703		888457	889011
gene704		889050	891266
gene707		894209	896827
gene708		896931	897899
gene709		897914	898279
gene710		898334	900577
gene711		900646	901965
gene712		901969	902835
gene713		902836	903726
gene714		903735	904502
gene715		904765	904989
gene716		905007	905774
gene717		905771	906904
gene718		906992	907735
gene719		907850	908689
gene720		908705	910699
gene721		910748	911107
gene722		911409	911479
gene723		911820	913670
gene724		913788	915128
gene725		915229	916047
gene726		916097	917098
gene727		917264	918721
gene728		919375	921057
gene729		921079	922230
gene730		922235	924985
gene731		924982	925722
gene732		925945	931725
gene736		934030	935157
gene737		935166	936257
gene738		936289	937197
gene739		937279	939156
gene740		939128	940375
gene741		940417	941310
gene745		943240	944112
gene746		944255	944602
gene747		944702	944932
gene748		944946	945137
gene749		945650	946186
gene779		971928	972020
gene781		973786	974787
gene786		983610	985403
gene787		985400	988615
gene788		988615	989730
gene789		989848	991155
gene790		991152	993596
gene791		993602	994855
gene792		995036	995686
gene793		995689	996393
gene794		996400	997404
gene795		997496	998620
gene796		998657	999829
gene797		999846	1001234
gene798		1001247	1002425
gene799		1002495	1004258
gene800		1004287	1005720
gene801		1005724	1006854
gene802		1006841	1007188
gene803		1007459	1008607
gene804		1008680	1009948
gene805		1010023	1012722
gene806		1012960	1015749
gene807		1015849	1017300
gene808		1017307	1018791
gene809		1018804	1020714
gene810		1020751	1021062
gene811		1021069	1021581
gene812		1021588	1022067
gene813		1022084	1023160
gene814		1023240	1024832
gene815		1024854	1025444
gene816		1025435	1025785
gene817		1025929	1026306
gene818		1026493	1027944
gene819		1027949	1029289
gene820		1029328	1031274
gene821		1031773	1033116
gene822		1033113	1033409
gene823		1033615	1034262
gene824		1034342	1035898
gene825		1035919	1037994
gene826		1038004	1039386
gene827		1039389	1040840
gene828		1040959	1042941
gene829		1042954	1046139
gene830		1046325	1050410
gene831		1050577	1052001
gene832		1052466	1053815
gene833		1053834	1055081
gene834		1055402	1058863
gene835		1058959	1059999
gene836		1060207	1061001
gene837		1061078	1061305
gene838		1061467	1063989
gene839		1063992	1064978
gene840		1066062	1066451
gene841		1066886	1067251
gene842		1067267	1068829
gene843		1068847	1069020
gene844		1069071	1071113
gene845		1071129	1071221
gene846		1071209	1072384
gene847		1072682	1073587
gene848		1073684	1074247
gene849		1074381	1075148
gene850		1075159	1076544
gene851		1076548	1077588
gene852		1077671	1078900
gene853		1078900	1079724
gene854		1079773	1080885
gene855		1080949	1082115
gene856		1082330	1082563
gene857		1082700	1083281
gene858		1083376	1084296
gene859		1084298	1085248
gene860		1085249	1085992
gene861		1086019	1086756
gene862		1086878	1087822
gene863		1087842	1088855
gene864		1089020	1089700
gene865		1089784	1091409
gene866		1091434	1091931
gene867		1092086	1093873
gene868		1093905	1095059
gene869		1095140	1095898
gene870		1095930	1096829
gene871		1096857	1097510
gene872		1097491	1098576
gene873		1098598	1101933
gene874		1101959	1102849
gene875		1102961	1104355
gene876		1104561	1104809
gene877		1105461	1107728
gene878		1107852	1110623
gene879		1110620	1113922
gene880		1113936	1115315
gene881		1115393	1116349
gene882		1116504	1119155
gene883		1119262	1120698
gene884		1120710	1122188
gene885		1122272	1123903
gene887		1127530	1129290
gene888		1129319	1132729
gene891		1139027	1139575
gene892		1139701	1140687
gene893		1140940	1144323
gene894		1144342	1146126
gene896		1147532	1147604
gene897		1147613	1147695
gene898		1147768	1148262
gene899		1148348	1149031
gene900		1149192	1150304
gene901		1150301	1150591
gene902		1150714	1151502
gene903		1151499	1151954
gene904		1151959	1153686
gene905		1153764	1154201
gene906		1154213	1154722
gene907		1154729	1156843
gene908		1157010	1158011
gene909		1158151	1158591
gene910		1158622	1160145
gene912		1161928	1163952
gene913		1163968	1167237
gene914		1168167	1170209
gene915		1170223	1173489
gene916		1174407	1175264
gene917		1175269	1176282
gene918		1176309	1177013
gene919		1176979	1178097
gene920		1178162	1179028
gene921		1179155	1181365
gene922		1181623	1181775
gene923		1181803	1182531
gene924		1182541	1183383
gene925		1183717	1184652
gene926		1184771	1185970
gene927		1186010	1186822
gene928		1186916	1187341
gene929		1187405	1188019
gene930		1188067	1190580
gene931		1190818	1192818
gene932		1192820	1193605
gene933		1193777	1194961
gene934		1194993	1196228
gene935		1196254	1196835
gene936		1196945	1198051
gene937		1198243	1198677
gene938		1198690	1199433
gene939		1199549	1200145
gene940		1200183	1200860
gene941		1201031	1202971
gene942		1202986	1204260
gene943		1204273	1205661
gene944		1206047	1207537
gene945		1207561	1208253
gene946		1208632	1209480
gene947		1209503	1209856
gene948		1210039	1212327
gene950		1213881	1215155
gene951		1215312	1215581
gene952		1215604	1215921
gene953		1215962	1216150
gene954		1216155	1216283
gene955		1216350	1216463
gene956		1216701	1217369
gene957		1217417	1217932
gene958		1217937	1218644
gene959		1218676	1220157
gene960		1220254	1223073
gene961		1223222	1224025
gene962		1224041	1224967
gene963		1225259	1226185
gene964		1226399	1227604
gene965		1227601	1228245
gene966		1228258	1229811
gene967		1229839	1230528
gene968		1230534	1231103
gene969		1231106	1232365
gene970		1233476	1234633
gene971		1235016	1236194
gene972		1236219	1236869
gene973		1236876	1237511
gene974		1237624	1240113
gene975		1240129	1240779
gene976		1240835	1241782
gene977		1241936	1244380
gene978		1244425	1245126
gene979		1245468	1247657
gene980		1247897	1250116
gene981		1250323	1251435
gene982		1251577	1253370
gene983		1253520	1254434
gene984		1254507	1255058
gene985		1255076	1255489
gene986		1255518	1255991
gene987		1256092	1256877
gene988		1256883	1257944
gene989		1258061	1260691
gene990		1260810	1262711
gene991		1262677	1263105
gene992		1263315	1263917
gene993		1264001	1265026
gene994		1265208	1268585
gene995		1268599	1270119
gene996		1270198	1271226
gene997		1271311	1272384
gene998		1272587	1273162
gene999		1273298	1274305
gene1000		1274474	1277854
gene1001		1277861	1279501
gene1002		1279518	1281092
gene1003		1281244	1282815
gene1004		1282895	1283341
gene1005		1283406	1284506
gene1006		1284626	1287955
gene1007		1288063	1289637
gene1008		1289634	1290860
gene1009		1291456	1292187
gene1010		1292174	1293448
gene1011		1293494	1294819
gene1012		1294827	1295441
gene1013		1295444	1296700
gene1014		1296821	1298959
gene1015		1299137	1300171
gene1016		1300246	1301292
gene1017		1301297	1302394
gene1018		1302419	1303645
gene1019		1303632	1304153
gene1020		1304159	1304914
gene1021		1304919	1305299
gene1022		1305470	1306858
gene1023		1306865	1307218
gene1024		1307352	1308407
gene1025		1308480	1309991
gene1026		1310035	1311375
gene1027		1311681	1312316
gene1028		1313030	1313548
gene1029		1313731	1314123
gene1030		1314126	1315010
gene1052		1336502	1338016
gene1053		1338030	1338674
gene1054		1338691	1340754
gene1055		1341002	1341538
gene1056		1341594	1342163
gene1057		1342253	1343413
gene1058		1343410	1344222
gene1059		1344244	1344909
gene1060		1344921	1345652
gene1061		1345591	1346775
gene1062		1346888	1348042
gene1063		1348413	1348760
gene1064		1349276	1353015
gene1065		1353149	1354243
gene1066		1354355	1354783
gene1067		1354906	1357584
gene1068		1357824	1359419
gene1069		1359639	1359773
gene1070		1359938	1360321
gene1071		1360384	1360902
gene1072		1360914	1362128
gene1076		1365371	1368229
gene1077		1368288	1369187
gene1078		1369198	1370817
gene1079		1370833	1373865
gene1080		1373887	1375881
gene1081		1376338	1380204
gene1082		1380414	1381298
gene1108		1408108	1408407
gene1109		1408659	1411112
gene1110		1411210	1411413
gene1111		1411415	1414645
gene1112		1414651	1416312
gene1113		1416305	1417306
gene1114		1417337	1417639
gene1115		1417636	1418835
gene1116		1418759	1419367
gene1117		1419364	1420287
gene1118		1420315	1421307
gene1119		1422114	1422512
gene1120		1422548	1423489
gene1121		1423479	1423838
gene1122		1423925	1425004
gene1123		1425082	1426470
gene1124		1426470	1426835
gene1125		1427295	1427516
gene1126		1427542	1428399
gene1127		1428430	1429311
gene1128		1429577	1429942
gene1129		1429952	1431058
gene1130		1431143	1432045
gene1131		1432293	1433690
gene1132		1433806	1435719
gene1133		1435806	1436456
gene1134		1436440	1436967
gene1135		1436967	1437845
gene1136		1437972	1438973
gene1137		1438999	1439469
gene1138		1439476	1440903
gene1139		1441044	1441793
gene1140		1441807	1442175
gene1141		1442512	1443552
gene1142		1443600	1444184
gene1143		1444189	1444761
gene1144		1444898	1445425
gene1145		1445450	1446403
gene1146		1446430	1446978
gene1147		1447286	1447359
gene1148		1447531	1448820
gene1149		1448968	1449633
gene1150		1449648	1450031
gene1151		1450174	1452345
gene1152		1452757	1453122
gene1153		1453343	1454857
gene1154		1454902	1455675
gene1155		1455786	1456211
gene1156		1456238	1456801
gene1157		1456908	1457498
gene1158		1457643	1458029
gene1159		1458240	1459124
gene1160		1459171	1459497
gene1161		1459521	1460534
gene1162		1460524	1461141
gene1163		1461159	1461575
gene1181		1486335	1486574
gene1182		1486650	1489238
gene1183		1489461	1490042
gene1184		1490067	1490963
gene1185		1491043	1492035
gene1186		1492124	1492807
gene1187		1492814	1493269
gene1188		1493322	1493837
gene1189		1493922	1494203
gene1190		1494271	1495227
gene1191		1495325	1495771
gene1192		1495854	1497047
gene1193		1497142	1498392
gene1194		1498517	1499308
gene1195		1499505	1500509
gene1196		1500506	1501648
gene1197		1502178	1504340
gene1198		1504348	1504872
gene1199		1505293	1507212
gene1200		1507306	1508934
gene1201		1508928	1509764
gene1202		1509893	1511260
gene1203		1511396	1513231
gene1204		1513247	1513933
gene1205		1514030	1515490
gene1206		1515962	1518499
gene1207		1518634	1519179
gene1208		1519236	1520237
gene1209		1520422	1521324
gene1210		1521378	1521602
gene1211		1522136	1523101
gene1212		1523274	1526660
gene1213		1526672	1528195
gene1214		1528283	1529269
gene1215		1529311	1530210
gene1216		1530265	1531290
gene1217		1531440	1532990
gene1218		1533091	1533657
gene1219		1533683	1533934
gene1220		1533909	1534202
gene1221		1534597	1535064
gene1222		1535214	1535768
gene1223		1535886	1536329
gene1224		1536367	1536867
gene1225		1536971	1538179
gene1226		1538236	1539297
gene1227		1539310	1541808
gene1228		1541963	1542047
gene1229		1542237	1542437
gene1230		1542418	1542579
gene1231		1542618	1543676
gene1232		1544017	1544931
gene1233		1545001	1545570
gene1234		1545853	1546893
gene1235		1546973	1547785
gene1236		1547961	1548284
gene1237		1548402	1549931
gene1238		1550170	1552548
gene1239		1552737	1553747
gene1240		1553866	1555812
gene1241		1555809	1556246
gene1242		1556306	1557442
gene1243		1557529	1557690
gene1244		1557956	1558318
gene1245		1558402	1559808
gene1246		1559940	1561163
gene1247		1561197	1562282
gene1248		1563289	1565028
gene1249		1565025	1565753
gene1250		1565829	1568093
gene1251		1568135	1568788
gene1252		1568807	1569352
gene1253		1569488	1570351
gene1254		1570376	1571950
gene1255		1572192	1572389
gene1256		1572517	1573749
gene1257		1573746	1574852
gene1258		1574873	1576540
gene1259		1576542	1577546
gene1260		1577568	1578392
gene1261		1578441	1579460
gene1262		1579474	1580568
gene1263		1580639	1581496
gene1264		1581519	1583534
gene1265		1583511	1584110
gene1266		1584264	1585286
gene1267		1585597	1588902
gene1268		1588915	1590459
gene1269		1590487	1591539
gene1270		1591557	1592693
gene1271		1592716	1593729
gene1272		1593979	1595247
gene1273		1595302	1596300
gene1274		1596404	1596877
gene1275		1597019	1597945
gene1276		1598050	1598802
gene1277		1598990	1599538
gene1278		1599590	1600852
gene1279		1601084	1601809
gene1280		1601814	1604042
gene1281		1604066	1604233
gene1282		1604297	1604381
gene1332		1650218	1650388
gene1333		1650407	1650511
gene1334		1650584	1651093
gene1335		1651275	1653848
gene1336		1653969	1654106
gene1337		1654156	1654308
gene1338		1654613	1656268
gene1339		1656354	1656827
gene1340		1656864	1658153
gene1341		1658310	1659110
gene1342		1659152	1661560
gene1343		1661631	1662068
gene1344		1662100	1662918
gene1345		1663135	1663959
gene1346		1663916	1664125
gene1347		1664129	1665415
gene1348		1665420	1666481
gene1349		1666606	1667283
gene1350		1667389	1667979
gene1351		1668048	1669478
gene1352		1669503	1670384
gene1353		1670710	1671138
gene1354		1671171	1672346
gene1355		1672371	1674710
gene1356		1674719	1680313
gene1357		1680572	1681879
gene1358		1682004	1684487
gene1359		1684484	1684696
gene1360		1684748	1684819
gene1361		1685016	1685252
gene1362		1685326	1686069
gene1363		1686246	1686416
gene1364		1686566	1686682
gene1365		1686697	1687431
gene1366		1687820	1690849
gene1367		1691009	1692163
gene1368		1692160	1693173
gene1369		1693293	1694297
gene1370		1694632	1694802
gene1371		1695618	1696136
gene1397		1719799	1720386
gene1398		1720538	1720611
gene1399		1720752	1721348
gene1400		1721408	1723273
gene1401		1723316	1724095
gene1402		1724148	1724336
gene1403		1724412	1724792
gene1404		1724914	1725990
gene1405		1726010	1726735
gene1406		1726807	1727514
gene1407		1727532	1728236
gene1408		1728489	1730306
gene1409		1730543	1731085
gene1411		1731694	1732704
gene1412		1732926	1734431
gene1413		1734562	1735713
gene1414		1735802	1737091
gene1415		1737255	1737758
gene1416		1737978	1738658
gene1417		1738697	1739356
gene1418		1739370	1739825
gene1419		1739835	1740308
gene1420		1740405	1740797
gene1421		1740790	1741629
gene1422		1741894	1742451
gene1423		1742435	1743475
gene1424		1743494	1744024
gene1425		1744038	1744742
gene1426		1744800	1745744
gene1427		1745840	1746949
gene1428		1747138	1748790
gene1429		1748839	1750476
gene1430		1750584	1752329
gene1431		1753219	1753797
gene1432		1753850	1754785
gene1433		1754934	1758329
gene1434		1758345	1760042
gene1435		1760084	1760542
gene1436		1760657	1762159
gene1437		1762689	1763585
gene1438		1763713	1764495
gene1439		1764527	1766116
gene1440		1766433	1767809
gene1441		1767866	1768468
gene1442		1768556	1769401
gene1443		1769398	1769880
gene1444		1769996	1770895
gene1445		1770979	1771140
gene1446		1771220	1772467
gene1447		1772588	1773853
gene1448		1773873	1775141
gene1449		1775160	1776467
gene1450		1776486	1777757
gene1451		1777782	1779089
gene1452		1779096	1780367
gene1453		1780515	1781414
gene1454		1781731	1782396
gene1455		1782438	1783712
gene1456		1783721	1784971
gene1457		1785131	1785796
gene1458		1785812	1786456
gene1459		1786470	1787768
gene1460		1787783	1789027
gene1461		1789123	1791735
gene1462		1791976	1792275
gene1463		1792403	1793662
gene1464		1793812	1795161
gene1465		1795205	1796497
gene1466		1796486	1798132
gene1467		1798174	1799871
gene1468		1800024	1800992
gene1469		1801480	1801725
gene1470		1802079	1803014
gene1471		1803157	1803504
gene1472		1803600	1803791
gene1473		1804515	1805153
gene1474		1805165	1805647
gene1498		1827957	1828904
gene1499		1828963	1830537
gene1500		1830688	1830780
gene1501		1830816	1831091
gene1502		1831297	1832343
gene1503		1832389	1833957
gene1504		1834045	1834503
gene1505		1834666	1835985
gene1506		1836000	1836674
gene1507		1836671	1838998
gene1509		1839312	1839614
gene1510		1839904	1840767
gene1511		1840727	1841896
gene1512		1841923	1842951
gene1513		1842977	1844515
gene1515		1846019	1848061
gene1516		1848108	1850144
gene1517		1850141	1850506
gene1518		1850531	1850812
gene1519		1851249	1852184
gene1520		1852279	1854117
gene1521		1854123	1855955
gene1522		1856044	1856733
gene1523		1857041	1858234
gene1524		1858372	1859874
gene1525		1859871	1860254
gene1526		1860396	1861226
gene1527		1861252	1863117
gene1528		1863114	1863947
gene1529		1863959	1864783
gene1530		1864798	1866822
gene1531		1866906	1868141
gene1532		1868312	1869511
gene1533		1869521	1870828
gene1534		1870834	1872006
gene1535		1872077	1873075
gene1536		1873144	1874394
gene1537		1874400	1875737
gene1538		1876018	1877337
gene1540		1878791	1879507
gene1541		1879504	1881924
gene1542		1882096	1883451
gene1543		1883624	1883785
gene1544		1883863	1884504
gene1545		1884539	1886011
gene1546		1886019	1887212
gene1547		1887351	1889597
gene1548		1889594	1889995
gene1549		1890597	1893725
gene1550		1893761	1895425
gene1551		1895561	1897060
gene1552		1897265	1898713
gene1553		1898765	1899358
gene1554		1899620	1901164
gene1555		1901183	1902694
gene1556		1902708	1903232
gene1557		1903338	1904600
gene1558		1904859	1905044
gene1559		1905047	1906708
gene1560		1906730	1908322
gene1561		1908503	1908709
gene1562		1909274	1910623
gene1563		1910623	1911324
gene1564		1911832	1913199
gene1565		1913343	1915379
gene1566		1915398	1915904
gene1567		1915981	1916823
gene1568		1917465	1917794
gene1569		1918813	1920270
gene1570		1920278	1920811
gene1571		1920996	1921532
gene1575		1926735	1927202
gene1576		1927370	1928263
gene1577		1928277	1928726
gene1578		1928755	1929180
