ID or #		Start	End
gene176		173985	174962
gene177		175203	176213
gene178		176517	178430
gene179		178481	183829
gene180		183845	185398
gene181		185461	185886
gene182		185913	186887
gene183		187043	187225
gene184		187307	190522
gene185		190519	193812
gene186		193996	195162
gene187		195237	195419
gene188		195541	198798
gene189		198847	200739
gene190		200747	201526
gene191		201545	203068
gene192		202975	203388
gene193		203672	205336
gene194		205340	206164
gene195		206233	207666
gene196		207716	208180
gene197		208241	208870
gene198		208913	210406
gene199		210360	211040
gene200		211043	211930
gene201		211878	212816
gene202		212809	213600
gene203		213610	214128
gene204		214125	216113
gene205		216223	217419
gene206		217436	218422
gene207		218525	219028
gene208		219060	219146
gene210		223098	223472
gene211		223580	224029
gene212		224223	224687
gene213		224804	225715
gene214		225938	226459
gene215		226667	227335
gene216		227341	227661
gene217		227683	229566
gene218		229553	230476
gene219		230893	232164
gene220		232161	233204
gene221		233341	233429
gene222		233478	233553
gene223		233621	234670
gene224		234777	235388
gene225		235501	235665
gene226		235665	235976
gene227		235976	236137
gene228		236137	236853
gene229		236850	237158
gene230		237158	237334
gene231		237313	237867
gene232		237901	238659
gene233		238662	239084
gene234		239081	239464
gene236		243582	243893
gene237		243896	244633
gene238		244648	244896
gene239		244821	245198
gene240		245301	245642
gene241		245635	245997
gene242		245987	246655
gene243		246643	247602
gene244		247688	247981
gene245		247991	249091
gene246		249088	249594
gene247		249595	249819
gene248		250100	250534
gene249		250524	251075
gene250		251072	251665
gene251		251779	252003
gene252		252103	253692
gene253		253759	254052
gene254		254052	255923
gene255		255920	256432
gene256		256429	257100
gene257		257385	258620
gene258		258610	259911
gene259		259932	260312
gene260		260416	261498
gene261		261527	262309
gene262		262369	262989
gene263		263053	263985
gene264		263990	265096
gene265		265098	265751
gene266		265748	266500
gene267		266558	267136
gene268		267133	268092
gene269		268164	268694
gene270		268691	269149
gene271		269212	269547
gene272		269735	270031
gene273		270327	270417
gene274		270714	271286
gene275		271283	272170
gene276		272306	272554
gene277		272701	273252
gene278		273306	274526
gene279		274574	275803
gene280		275879	277324
gene281		277369	278244
gene282		278241	279272
gene283		279324	280244
gene284		280352	281611
gene285		281608	282114
gene286		282111	282761
gene287		282787	282875
gene288		282881	284059
gene289		284155	285129
gene290		285255	285785
gene291		285782	287347
gene292		287347	288552
gene293		288553	290481
gene294		290478	291860
gene295		291987	293840
gene296		293736	295022
gene297		295336	296961
gene298		296978	298159
gene299		298153	298911
gene300		298915	299550
gene301		299547	301403
gene302		301400	302359
gene303		302356	302937
gene304		303030	304238
gene305		304263	305390
gene306		305387	306196
gene307		306257	306592
gene308		306706	307989
gene309		307986	308642
gene310		308674	309408
gene311		309438	309986
gene312		310222	312261
gene313		312258	313568
gene314		313565	314935
gene315		315003	316277
gene316		316274	317248
gene317		317235	317819
gene318		317998	319191
gene319		319205	320026
gene320		320076	320516
gene321		320513	321331
gene322		321428	321772
gene323		321765	322373
gene324		322384	323085
gene325		323103	323705
gene326		323941	324651
gene327		324648	325916
gene328		325992	326576
gene329		326824	327261
gene330		327310	328368
gene331		328365	329546
gene332		329582	330565
gene333		330537	331730
gene334		331731	331979
gene335		331979	332284
gene336		332286	332450
gene337		332450	332698
gene338		332819	334006
gene339		334006	334248
gene340		334320	336143
gene341		336140	336295
gene342		336332	337369
gene343		337477	338391
gene344		338405	339010
gene345		339391	339993
gene346		340079	341344
gene347		341371	342408
gene348		342471	342983
gene349		343042	344208
gene350		344374	345588
gene351		345585	346640
gene352		346637	347470
gene353		347527	347877
gene354		348158	349621
gene355		349685	350323
gene356		350323	350973
gene357		351329	352462
gene358		352611	353936
gene359		353920	354534
gene360		354629	355198
gene361		355347	356009
gene362		356059	356985
gene363		357046	357708
gene364		357727	358353
gene365		358350	359228
gene366		359230	360261
gene367		360258	361160
gene368		361157	362551
gene369		362594	363481
gene370		363450	363890
gene371		363950	364729
gene372		364765	366015
gene373		366012	367295
gene374		367297	367977
gene375		367974	368942
gene376		368939	370021
gene377		370074	371549
gene378		371743	372042
gene379		372039	373199
gene380		373238	373849
gene381		374045	375274
gene382		375291	376142
gene383		376186	377064
gene384		377163	377966
gene385		377959	379473
gene386		379550	380275
gene387		380424	380798
gene388		380803	382041
gene389		381942	382781
gene390		382808	383800
gene391		383804	385153
gene392		385153	386127
gene393		386124	387263
gene394		387260	387904
gene395		387904	389112
gene396		389211	389909
gene397		389906	391234
gene398		391327	392151
gene399		392190	392798
gene400		392881	393765
gene401		393871	395529
gene402		395526	398771
gene403		398768	402001
gene404		402198	403433
gene405		403493	404197
gene406		404240	404734
gene407		404737	405453
gene408		405601	406188
gene409		406553	406626
gene410		406764	407834
gene411		407836	408798
gene412		408905	411340
gene413		411579	411917
gene414		412004	413125
gene415		413122	414165
gene416		414224	414385
gene417		414382	414855
gene418		414855	415640
gene419		415647	416492
gene420		416506	417180
gene421		417276	417638
gene422		417805	418602
gene423		418604	419257
gene424		419261	420025
gene425		420022	421287
gene426		421261	422223
gene427		422256	422777
gene428		423027	423722
gene429		423824	425800
gene430		425984	427603
gene431		427600	428571
gene432		428564	429478
gene433		429479	431128
gene434		431153	431896
gene435		432312	433193
gene436		433577	434650
gene437		434647	435723
gene438		436073	437515
gene439		437653	437910
gene440		437973	438659
gene441		438800	439024
gene442		439216	439995
gene443		440129	440347
gene444		440972	441691
gene445		441744	442985
gene446		442912	444213
gene447		444200	446431
gene448		446428	446895
gene449		447133	448278
gene450		449031	449261
gene451		449973	450638
gene452		451086	451289
gene453		451320	453260
gene456		455935	456384
gene457		456455	457009
gene458		457056	457262
gene459		457447	457923
gene461		458467	458868
gene462		458862	459635
gene463		459667	460533
gene464		460694	461134
gene465		461243	461578
gene466		461664	462305
gene467		462397	463935
gene468		464038	464532
gene469		464652	464993
gene470		464987	465391
gene471		465388	465900
gene472		466096	466656
gene473		466711	466995
gene474		467406	468275
gene475		468886	469662
gene476		469659	470243
gene478		470549	470815
gene479		470769	471158
gene480		471186	471803
gene482		472467	475397
gene483		475516	475956
gene484		476024	477118
gene485		477131	477499
gene486		477496	478416
gene487		478458	479093
gene488		479243	480202
gene489		480294	481397
gene490		481394	483703
gene491		484045	484248
gene492		484354	484992
gene493		485179	487971
gene494		487968	489527
gene495		489621	490826
gene496		490891	490966
gene497		491095	491610
gene498		491750	492895
gene499		492892	494049
gene500		493989	494411
gene501		494670	495362
gene502		495529	496275
gene503		496272	496706
gene504		496789	497349
gene505		497346	497909
gene506		497906	499552
gene507		499563	501353
gene508		501424	502356
gene509		502312	502710
gene510		502707	503405
gene511		503543	503842
gene512		503821	505206
gene513		505214	506473
gene514		506470	507822
gene515		507819	511847
gene516		512016	512981
gene517		513383	514678
gene518		514762	516351
gene519		516348	517313
gene520		517383	517802
gene521		517837	518358
gene522		518473	519153
gene523		519150	519638
gene524		519729	521126
gene525		521126	522199
gene526		522247	523137
gene527		523130	524626
gene528		524750	525331
gene529		525328	525936
gene530		525940	526689
gene531		526714	527745
gene532		527745	528938
gene533		528938	529903
gene534		530372	531190
gene535		531253	531915
gene536		531912	533480
gene537		533689	534114
gene538		534287	536539
gene539		536541	537155
gene540		537152	538204
gene541		538201	538581
gene542		538584	539102
gene543		539102	539569
gene544		539640	541121
gene545		541276	542256
gene546		542296	543228
gene547		543238	543663
gene548		543666	544481
gene549		544546	546048
gene550		546212	546556
gene551		546836	549370
gene552		549539	550531
gene553		550528	551313
gene554		551313	552365
gene555		552848	553054
gene556		553076	553864
gene557		553948	555288
gene558		555285	555602
gene559		555646	556446
gene560		556451	557890
gene561		558162	559118
gene562		559115	559957
gene564		560749	562293
gene565		562439	563185
gene566		563182	564267
gene567		564317	564865
gene568		564855	566276
gene569		566329	566694
gene570		566777	567232
gene571		567309	567992
gene572		568372	568860
gene573		568895	569527
gene574		569524	570000
gene575		570012	571451
gene576		571441	572388
gene577		572473	573471
gene578		573468	574184
gene579		574203	575033
gene580		575026	575811
gene581		575849	576727
gene582		576842	579376
gene583		579433	580110
gene584		580318	582465
gene585		582445	582744
gene586		582961	583506
gene587		583503	584555
gene588		584833	586035
gene589		586076	586978
gene590		586993	587574
gene591		587955	589211
gene592		589218	590330
gene593		590474	591232
gene594		591249	592520
gene595		592667	593092
gene596		593107	593481
gene597		593504	594457
gene598		594454	595419
gene599		595416	596576
gene600		596576	598168
gene601		598226	599419
gene602		599420	600208
gene603		600259	600915
gene604		600927	602075
gene605		602101	602397
gene606		602394	602726
gene607		602846	603919
gene608		603916	604665
gene609		604662	605543
gene610		605547	606305
gene611		606400	607182
gene612		607186	608097
gene613		608171	608659
gene614		608677	609063
gene615		609179	610432
gene616		610480	611640
gene617		611858	613117
gene618		613140	614201
gene619		614211	615374
gene620		615371	616321
gene621		616318	616710
gene622		616707	617870
gene623		617949	618674
gene624		618734	619258
gene625		619367	620224
gene626		620234	621913
gene627		622050	623651
gene628		623644	624429
gene629		624440	625348
gene630		625350	626429
gene631		626377	626625
gene632		626816	629941
gene633		629965	630114
gene634		630121	632037
gene635		632034	632360
gene636		632357	632650
gene637		632647	633225
gene638		633222	634823
gene639		634820	635284
gene640		635281	638130
gene641		638217	640403
gene642		640410	641297
gene643		641294	642007
gene644		642080	643273
gene645		643391	644188
gene646		644204	644581
gene647		644843	645757
gene648		645754	646254
gene649		646274	647968
gene650		648123	649046
gene651		649146	649709
gene652		649756	650844
gene653		650835	652010
gene654		652313	653938
gene655		654110	655093
gene656		655298	656521
gene657		656518	657519
gene658		657526	658425
gene659		658415	658888
gene660		658879	659943
gene661		659940	660992
gene662		660989	661936
gene663		662139	663008
gene664		663005	663559
gene665		663692	665098
gene666		665127	665342
gene667		665339	669499
gene668		669531	669839
gene670		670196	670486
gene671		670543	670767
gene672		670794	671600
gene673		671768	673174
gene674		673330	674367
gene675		674364	674711
gene676		674808	674882
gene677		675349	676098
gene678		676212	676955
gene679		676921	678498
gene680		678470	678874
gene685		683519	684133
gene686		684178	685446
gene687		685466	686266
gene688		686328	687134
gene689		687175	688347
gene690		688418	689125
gene691		689144	690562
gene692		690675	691298
gene693		691317	692210
gene694		692207	694342
gene695		694332	695153
gene696		695146	696549
gene697		696619	697107
gene698		697179	697883
gene699		698065	699723
gene700		699720	700370
gene701		700422	700661
gene702		700658	701335
gene703		701411	702208
gene704		702205	703212
gene705		703255	704523
gene706		704513	705331
gene707		705350	706360
gene708		706430	706873
gene709		706870	707988
gene710		708070	710355
gene711		710352	712154
gene712		712154	712795
gene713		712831	713433
gene714		713466	713852
gene715		713849	715165
gene716		715278	716792
gene717		716789	717319
gene718		717394	718407
gene719		718466	718930
gene720		719003	719893
gene721		719890	720861
gene722		721018	722604
gene723		722601	723626
gene724		723626	724567
gene725		724564	726210
gene726		726207	728180
gene727		728277	729692
gene728		729689	730312
gene729		730405	731403
gene730		731400	732473
gene731		732525	733613
gene732		733643	733822
gene733		733938	735032
gene734		735103	735957
gene735		736294	736911
gene736		737127	737633
gene737		737827	738483
gene738		738502	739074
gene739		739144	739680
gene740		739729	740106
gene741		740133	741002
gene742		741083	741388
gene743		741391	742224
gene744		742252	742725
gene745		742892	743359
gene746		743356	744153
gene747		744288	745094
gene748		745117	746007
gene749		746171	747301
gene750		747381	748445
gene751		748442	749350
gene752		749370	750146
gene753		750206	751132
gene754		751137	751814
gene755		751927	754212
gene756		754360	755535
gene757		755542	756549
gene758		756736	757029
gene759		757067	757699
gene760		757774	758790
gene761		758833	759012
gene762		759021	759905
gene763		759963	760883
gene764		760912	761805
gene765		762060	763208
gene766		763205	764062
gene767		764104	764601
gene768		764705	765163
gene769		765218	766120
gene770		766127	767047
gene771		767157	767849
gene772		767907	768464
gene773		768514	768990
gene774		768994	770919
gene775		770916	771170
gene776		771436	771936
gene777		772407	772853
gene778		773145	774329
gene779		774326	774763
gene780		774768	774950
gene781		774953	775534
gene782		775545	776084
gene783		776038	776340
gene784		776477	777121
gene785		777221	777718
gene786		777743	778753
gene787		779016	779091
gene788		779231	779303
gene789		779333	779409
gene790		779446	779522
gene791		779916	780749
gene792		780620	781363
gene793		781360	781980
gene794		781977	782801
gene795		782798	783499
gene796		783445	784137
gene797		784406	784756
gene798		784753	785295
gene799		785292	785609
gene800		785606	786121
gene801		786164	786925
gene802		786939	787736
gene803		787744	788499
gene804		788496	789029
gene805		789026	789514
gene806		789820	790314
gene807		790400	791023
gene808		792345	793214
gene809		793272	795428
gene810		795448	795723
gene811		796263	796733
gene812		796742	797497
gene813		797731	798792
gene814		799200	799592
gene815		799712	801196
gene816		801331	802755
gene817		802805	803680
gene818		803711	804463
gene819		804402	805193
gene820		805297	806877
gene821		806879	808387
gene822		808389	809744
gene823		809796	811478
gene824		811475	812275
gene825		812272	815382
gene826		815549	816907
gene827		816945	818138
gene828		818171	819631
gene829		819628	820743
gene830		820762	822282
gene831		822326	823216
gene832		823323	824066
gene833		824689	825156
gene834		825982	826461
gene835		826921	828015
gene836		828025	828462
gene837		828532	829158
gene838		829155	829925
gene839		829922	830734
gene840		830731	831375
gene841		831372	832157
gene842		832154	833308
gene843		833305	834375
gene844		834368	834844
gene845		834841	835296
gene846		835703	836695
gene847		836685	837731
gene848		837713	838507
gene849		838504	839541
gene850		839584	840675
gene851		840745	841827
gene852		841816	842985
gene853		843040	843447
gene854		843553	843987
gene855		844202	845410
gene856		845430	847589
gene857		848102	849493
gene858		849544	850743
gene859		850740	852104
gene860		852107	855238
gene861		855165	855833
gene862		855899	857368
gene863		857370	858365
gene864		858407	858892
gene865		858907	860559
gene866		860625	861023
gene867		861051	863288
gene868		863352	863525
gene869		863530	864042
gene870		864027	864506
gene871		864503	864931
gene872		864959	865666
gene873		865672	866460
gene874		866595	867710
gene875		868192	868446
gene876		868453	869445
gene877		869538	869951
gene878		869917	870672
gene879		870669	871172
gene880		871169	872836
gene881		872874	873611
gene882		873685	874146
gene883		874190	874435
gene884		874529	874960
gene885		874995	876305
gene886		876306	877118
gene887		877115	877387
gene888		877395	878207
gene889		878358	878840
gene890		878921	879397
gene891		879486	879791
gene892		879788	880381
gene893		880639	881814
gene894		881811	882674
gene895		882671	883873
gene896		883966	884499
gene897		884571	885092
gene898		885296	886501
gene899		886622	888001
gene900		887998	889233
gene901		889230	890234
gene902		890231	891355
gene903		891513	891986
gene904		892071	892382
gene905		892408	894444
gene906		894548	895168
gene907		895283	896506
gene908		896503	897243
gene909		897240	898109
gene910		898130	898933
gene911		899013	899993
gene912		899990	900328
gene913		900347	901264
gene914		901264	901788
gene915		901790	902890
gene916		902919	904244
gene917		904273	905415
gene918		905473	906744
gene919		906753	907034
gene920		907106	908032
gene921		908087	908929
gene922		908926	910137
gene923		910342	911721
gene924		912226	913455
gene925		913527	914387
gene926		914772	915776
gene927		915874	916296
gene928		916293	916739
gene929		916857	918080
gene930		918077	919963
gene931		920044	921159
gene932		921360	922415
gene933		922475	924094
gene934		924203	924682
gene935		924733	925869
gene936		925989	926627
gene937		926632	927285
gene938		927298	929016
gene939		929069	930235
gene940		930289	933297
gene941		933331	934791
gene942		935053	946146
gene943		946295	947500
gene944		947510	948889
gene945		948952	949932
gene946		949929	950708
gene947		950775	952052
gene948		952177	953589
gene949		953579	954004
gene950		954059	954994
gene951		955048	956517
gene952		956544	957863
gene953		957860	959422
gene954		959678	960694
gene955		960675	961490
gene956		961516	962337
gene957		962334	962693
gene958		962707	964119
gene959		964126	964827
gene960		964993	965574
gene961		965554	966642
gene962		966667	967398
gene963		967401	968501
gene964		968498	969175
gene965		969293	971695
gene966		971725	972558
gene967		972613	972828
gene968		972851	973987
gene969		974024	974467
gene970		974579	974866
gene971		974876	975796
gene972		975855	976451
gene973		976402	978414
gene974		978559	978957
gene975		979033	980553
gene976		980534	980968
gene977		981062	982882
gene978		982872	983618
gene979		983744	984526
gene980		984552	985757
gene982		988318	988746
gene983		988743	989177
gene984		989157	989822
gene985		989827	990270
gene986		990267	991376
gene987		991363	992001
gene988		992076	993587
gene989		993607	994395
gene990		994399	997269
gene991		997266	997721
gene992		997776	998390
gene993		998319	999650
gene994		999760	1000101
gene995		1000098	1000991
gene996		1001156	1002037
gene997		1002009	1002935
gene998		1003200	1004384
gene999		1004506	1005396
gene1000		1005553	1006737
gene1001		1006856	1007242
gene1002		1007320	1007718
gene1003		1007729	1009009
gene1004		1009089	1009907
gene1005		1009926	1010615
gene1006		1010653	1011903
gene1007		1011900	1013210
gene1008		1013210	1014337
gene1009		1014337	1015383
gene1010		1015376	1016434
gene1012		1018000	1018857
gene1013		1018859	1019716
gene1014		1020148	1022526
gene1015		1022523	1023668
gene1016		1023679	1024293
gene1017		1024280	1025284
gene1018		1025281	1026579
gene1019		1026572	1027756
gene1020		1027753	1028823
gene1021		1029595	1031061
gene1022		1031175	1031247
gene1023		1031536	1032009
gene1024		1032017	1033432
gene1025		1033437	1034546
gene1026		1034618	1035220
gene1027		1035329	1036228
gene1029		1037335	1038324
gene1030		1038328	1038768
gene1031		1039033	1039527
gene1032		1039582	1039992
gene1033		1040447	1041676
gene1034		1041773	1042582
gene1035		1042671	1044923
gene1036		1044891	1045208
gene1037		1045205	1046119
gene1038		1046230	1046883
gene1039		1046890	1047639
gene1040		1047655	1048518
gene1041		1048528	1049277
gene1042		1049331	1050239
gene1043		1050332	1050766
gene1044		1050763	1052325
gene1045		1052515	1053387
gene1046		1053384	1053878
gene1047		1053960	1054520
gene1048		1054517	1055653
gene1049		1055676	1056563
gene1050		1056563	1057369
gene1051		1057484	1058005
gene1052		1058009	1058539
gene1053		1058585	1060222
gene1054		1060265	1061083
gene1055		1061127	1061405
gene1056		1061713	1064136
gene1057		1064245	1065216
gene1058		1065715	1066884
gene1059		1066920	1067822
gene1060		1068064	1068666
gene1061		1068663	1069511
gene1062		1069631	1070752
gene1063		1070890	1071915
gene1064		1071976	1073307
gene1065		1073331	1073969
gene1066		1073939	1075519
gene1067		1075542	1077407
gene1068		1077818	1078405
gene1069		1078716	1079966
gene1070		1079920	1080522
gene1071		1080609	1081388
gene1072		1081412	1082581
gene1073		1082578	1084656
gene1074		1084653	1086248
gene1075		1086245	1087402
gene1076		1087399	1089042
gene1077		1089452	1089625
gene1078		1089686	1090378
gene1079		1090384	1091946
gene1080		1091988	1093301
gene1081		1093298	1093834
gene1084		1096173	1096568
gene1085		1096578	1097252
gene1086		1097317	1097643
gene1087		1097703	1098266
gene1088		1098371	1099300
gene1089		1099312	1100619
gene1090		1100712	1101365
gene1091		1101614	1102627
gene1093		1103340	1103510
gene1094		1103672	1103989
gene1095		1104494	1105693
gene1096		1105796	1106938
gene1097		1106939	1108477
gene1098		1108474	1110450
gene1099		1110453	1110845
gene1100		1110842	1112314
gene1101		1112353	1114635
gene1102		1114590	1115312
gene1103		1115383	1117290
gene1104		1117287	1118342
gene1105		1119152	1119880
gene1106		1120079	1120846
gene1107		1120843	1121562
gene1108		1121955	1122254
gene1109		1122423	1122647
gene1110		1122705	1122980
gene1111		1122997	1123752
gene1112		1123835	1124626
gene1113		1124607	1125599
gene1114		1125666	1126055
gene1115		1126164	1126883
gene1116		1126934	1127569
gene1117		1127772	1128665
gene1118		1128719	1129030
gene1119		1129301	1129624
gene1120		1129721	1130410
gene1121		1130407	1131009
gene1122		1131063	1132277
gene1123		1132351	1133895
gene1124		1133944	1134780
gene1125		1134764	1136017
gene1126		1136022	1136840
gene1127		1136882	1137787
gene1128		1137790	1138947
gene1129		1139038	1140609
gene1130		1140651	1141550
gene1131		1141634	1142761
gene1132		1142716	1143621
gene1133		1143657	1145141
gene1134		1145161	1145964
gene1135		1146011	1148956
gene1136		1148953	1149354
gene1137		1149587	1150243
gene1138		1150268	1153309
gene1139		1153451	1154338
gene1140		1154427	1155371
gene1141		1155607	1157256
gene1142		1157354	1158376
gene1143		1158407	1158997
gene1144		1159010	1159657
gene1145		1159821	1160705
gene1146		1160757	1161401
gene1147		1161677	1162021
gene1148		1162044	1163030
gene1149		1163187	1164635
gene1150		1164652	1164723
gene1151		1164821	1165465
gene1152		1165576	1165773
gene1155		1166611	1166880
gene1156		1166975	1167274
gene1157		1167308	1167619
gene1158		1167616	1168962
gene1159		1169181	1172831
gene1160		1172828	1173880
gene1161		1173994	1176045
gene1162		1176042	1177289
gene1163		1177295	1178554
gene1164		1178580	1179734
gene1165		1179731	1180621
gene1166		1180784	1181551
gene1167		1181599	1182891
gene1168		1182914	1183555
gene1169		1183552	1184034
gene1170		1184031	1184975
gene1171		1185182	1186060
gene1172		1186057	1186914
gene1173		1186859	1188028
gene1174		1188025	1188543
gene1175		1188546	1189025
gene1176		1189109	1190968
gene1177		1191270	1191343
gene1178		1191413	1192735
gene1179		1192738	1193364
gene1180		1193566	1193940
gene1181		1193968	1194582
gene1182		1194741	1195217
gene1183		1195210	1195764
gene1184		1196010	1196492
gene1185		1196637	1197209
gene1186		1197206	1197574
gene1187		1197734	1198231
gene1188		1198236	1199018
gene1189		1199015	1199896
gene1190		1199893	1200924
gene1191		1200921	1202069
gene1192		1202080	1203585
gene1193		1203900	1204745
gene1194		1204802	1206010
gene1195		1206144	1207361
gene1196		1207412	1208419
gene1197		1208608	1209693
gene1198		1209775	1211184
gene1199		1211293	1211865
gene1200		1211929	1213101
gene1201		1213098	1213769
gene1202		1213811	1215055
gene1203		1215178	1216086
gene1204		1216119	1216613
gene1205		1216879	1217298
gene1206		1217397	1218266
gene1207		1218263	1218553
gene1208		1218543	1220519
gene1209		1220531	1220905
gene1210		1220934	1221515
gene1211		1221523	1222263
gene1212		1222362	1223144
gene1213		1223145	1223999
gene1214		1223999	1225255
gene1215		1225252	1225809
gene1216		1225821	1226021
gene1217		1226021	1227382
gene1218		1227379	1228206
gene1219		1228206	1229435
gene1220		1229432	1230019
gene1221		1230190	1231668
gene1222		1231688	1232440
gene1223		1232437	1233303
gene1224		1233266	1233679
gene1225		1233642	1234895
gene1226		1234903	1236423
gene1227		1236519	1237106
gene1228		1237251	1237898
gene1229		1237891	1239051
gene1230		1239063	1239848
gene1231		1239866	1240807
gene1232		1240843	1242240
gene1233		1242223	1243131
gene1234		1243259	1243693
gene1235		1243767	1245449
gene1236		1245492	1245890
gene1237		1245928	1246860
gene1238		1246914	1248122
gene1239		1248144	1249601
gene1240		1249738	1250544
gene1241		1250697	1250864
gene1242		1250834	1252219
gene1243		1252253	1253119
gene1244		1253347	1253556
gene1245		1253702	1254256
gene1246		1254253	1255026
gene1247		1255029	1255220
gene1248		1255217	1255453
gene1249		1255459	1255752
gene1250		1255749	1256216
gene1251		1256350	1256925
gene1252		1256997	1257515
gene1253		1257538	1258938
gene1254		1258969	1259922
gene1255		1260039	1260665
gene1256		1260743	1261825
gene1257		1261854	1262063
gene1258		1262060	1263292
gene1259		1263285	1263980
gene1260		1264041	1265054
gene1261		1265051	1265920
gene1262		1266052	1266231
gene1263		1266228	1268492
gene1264		1268613	1268936
gene1265		1269006	1269194
gene1266		1269280	1269645
gene1267		1269629	1270012
gene1268		1270015	1270362
gene1269		1270405	1271478
gene1270		1271494	1271934
gene1271		1271986	1272264
gene1272		1272442	1272927
gene1273		1272924	1274441
gene1274		1274584	1276107
gene1275		1276244	1276663
gene1278		1279140	1280960
gene1279		1281361	1281879
gene1280		1281919	1283463
gene1281		1283471	1284805
gene1282		1284809	1285324
gene1283		1285321	1286613
gene1284		1286641	1286901
gene1285		1287026	1287232
gene1286		1287247	1287642
gene1287		1287761	1288636
gene1288		1288633	1290981
gene1289		1290992	1291330
gene1290		1291513	1293726
gene1291		1293719	1294354
gene1292		1294345	1295157
gene1293		1295175	1295669
gene1294		1295727	1296371
gene1295		1296384	1297202
gene1296		1297207	1297728
gene1297		1297725	1298321
gene1298		1298324	1299172
gene1299		1299233	1299418
gene1300		1299415	1300713
gene1301		1300816	1301274
gene1302		1301484	1302692
gene1303		1302783	1303811
gene1304		1303808	1304080
gene1305		1304209	1304793
gene1307		1305612	1306859
gene1308		1306852	1307658
gene1309		1307662	1308561
gene1310		1308635	1308919
gene1311		1308955	1309347
gene1312		1309324	1309491
gene1313		1309529	1311502
gene1314		1311512	1311892
gene1315		1312024	1313925
gene1316		1313963	1314772
gene1318		1315857	1317659
gene1319		1317656	1318495
gene1320		1318570	1318971
gene1321		1318979	1319740
gene1322		1319786	1322431
gene1323		1322442	1322669
gene1324		1322913	1323551
gene1325		1323551	1323838
gene1326		1323853	1324137
gene1327		1324191	1324499
gene1328		1324574	1326637
gene1329		1326597	1327166
