ID or #		Start	End
gene343		363919	364266
gene346		366171	366680
gene347		366737	367390
gene348		367685	367918
gene349		369360	369713
gene350		369724	370041
gene389		396402	396848
gene390		396968	397897
gene393		399296	399586
gene394		399576	399824
gene395		400089	400280
gene396		400356	401048
gene399		402499	403029
gene400		403167	403667
gene401		404320	404784
gene402		405167	406015
gene403		406385	406981
gene404		407778	408392
gene405		408539	409396
gene406		409543	410103
gene407		410246	410593
gene408		412362	412760
gene410		413348	413752
gene413		414949	415281
gene414		415268	415582
gene415		415719	416153
gene416		416321	416476
gene418		417604	417921
gene420		418784	419185
gene422		419979	420251
gene423		420238	420528
gene424		420656	421111
gene425		421433	421585
gene428		422784	423452
gene429		423604	423891
gene430		424032	424403
gene431		424626	424895
gene432		424892	425425
gene433		425627	425884
gene434		425872	426174
gene435		426408	427325
gene436		427482	427871
gene439		428878	429054
gene440		429229	430101
gene441		430170	430850
gene442		431036	431311
gene443		431305	431826
gene444		432501	432896
gene447		433788	434303
gene451		436922	439828
gene452		440291	442411
gene453		442416	442883
gene454		443005	444186
gene455		444244	444927
gene457		446916	447869
gene458		447880	449082
gene459		449421	450401
gene460		450455	451594
gene461		451596	454637
gene462		454734	456794
gene463		457023	458192
gene464		458389	459351
gene465		459498	460904
gene466		461371	462360
gene467		462424	463368
gene468		463691	465553
gene469		465651	468890
gene470		468993	470486
gene471		470476	471168
gene472		471368	471604
gene473		471820	472495
gene474		472658	473038
gene475		473172	474038
gene476		474365	474999
gene477		475386	475931
gene478		475928	476497
gene479		476605	478056
gene480		478273	479178
gene481		479340	479852
gene482		480084	481748
gene483		481978	483720
gene484		484280	485236
gene485		485540	485728
gene486		485878	486453
gene487		486637	487719
gene488		487773	488003
gene489		488171	490471
gene490		490560	490733
gene491		490884	492116
gene492		492527	493081
gene493		493351	494760
gene494		494884	494958
gene495		495055	496623
gene496		496698	497681
gene497		497678	498916
gene498		499272	499646
gene499		499656	499934
gene500		500227	501765
gene501		501777	503153
gene502		503254	504753
gene503		504647	505384
gene504		505381	506271
gene505		506332	507498
gene506		507539	507700
gene507		508285	508596
gene508		508604	508987
gene509		509159	510163
gene510		510314	510901
gene511		511108	513789
gene512		513839	514726
gene513		514944	517040
gene514		517364	519061
gene515		519142	519375
gene516		519376	519861
gene517		519996	520787
gene518		520899	521381
gene519		521497	522282
gene520		522368	523036
gene521		523048	523659
gene522		523761	524357
gene523		524354	524746
gene524		524830	526422
gene525		526419	527477
gene526		527474	528556
gene527		528565	530400
gene528		530597	531157
gene529		531211	532143
gene530		532353	532634
gene531		532716	533669
gene532		533888	535361
gene533		535461	536366
gene534		536432	537136
gene535		537161	538939
gene536		538872	540083
gene537		540239	541258
gene538		541490	542593
gene539		542611	544008
gene540		544015	544830
gene541		544995	545402
gene542		545462	546136
gene543		546331	546513
gene544		546518	547168
gene545		547439	547849
gene546		548080	549828
gene547		549956	551140
gene548		551233	551925
gene549		552038	553273
gene550		553276	554040
gene551		554224	554592
gene552		554614	555444
gene553		555529	556524
gene554		556523	556633
gene555		557117	558067
gene557		560275	562629
gene558		562843	563355
gene559		563793	565967
gene560		566238	567278
gene561		567291	568262
gene562		568278	568793
gene563		568826	569275
gene564		569315	569665
gene565		569857	570582
gene566		570592	571533
gene567		571530	571820
gene568		571824	572477
gene569		572693	575896
gene570		575853	576857
gene571		576967	577431
gene572		577436	577855
gene573		577872	578189
gene574		578344	578529
gene575		578595	580298
gene576		580391	580771
gene577		580887	582632
gene578		582629	583075
gene579		583086	583832
gene580		583832	584374
gene581		584463	585599
gene582		585596	586177
gene583		586449	586886
gene584		587052	588491
gene585		588792	589784
gene586		589860	591506
gene587		591628	592599
gene588		592946	594484
gene589		594586	596196
gene590		596382	597005
gene591		597218	597691
gene592		597772	598410
gene593		598557	600320
gene594		600714	602093
gene595		602191	603621
gene596		603572	605113
gene597		605452	606747
gene598		606844	607860
gene599		608100	609131
gene600		609182	609807
gene601		609797	611548
gene602		611706	612212
gene603		612218	612559
gene604		612556	615045
gene605		615112	615567
gene606		615585	616160
gene607		616344	617639
gene608		617798	618424
gene609		618427	620010
gene610		620078	621388
gene611		621501	622535
gene613		624753	625808
gene614		625894	627669
gene615		627727	628074
gene616		628104	629309
gene617		629322	630062
gene618		630733	631633
gene619		631637	633475
gene620		633547	634002
gene621		634079	634750
gene622		635108	637036
gene623		637339	638562
gene624		638828	641983
gene625		642655	643803
gene626		643882	644571
gene627		644568	645887
gene628		645805	648174
gene629		648171	649493
gene630		649740	651119
gene631		651241	652701
gene632		652820	655774
gene633		655805	656854
gene634		656909	657364
gene635		657433	658053
gene636		658358	658714
gene637		658854	659171
gene638		659164	659700
gene639		659756	661819
gene640		662006	664183
gene641		664193	665140
gene642		665137	665712
gene643		665990	666151
gene644		666208	666498
gene645		666528	667838
gene646		667937	669037
gene647		669051	669749
gene648		669750	670514
gene649		670520	671974
gene650		672577	674748
gene651		674741	675364
gene652		675367	677196
gene653		677895	678200
gene654		678403	678801
gene655		678842	678994
gene656		679032	679571
gene657		679770	680480
gene658		680472	683045
gene659		683063	684157
gene660		684369	685529
gene661		685631	685936
gene662		685953	686603
gene663		687029	687349
gene664		687349	687498
gene665		687762	688013
gene666		688094	689611
gene667		689741	690596
gene668		691251	692894
gene669		692891	694201
gene670		694198	695439
gene671		695581	696669
gene672		696838	697272
gene673		697461	698615
gene674		698700	699530
gene675		699563	699636
gene677		699965	700465
gene678		700640	701545
gene679		701598	702266
gene680		702263	702952
gene681		702954	703685
gene682		703759	704487
gene683		704783	704856
gene684		705080	706525
gene685		706534	708192
gene686		708502	709059
gene687		709044	710075
gene688		710204	710512
gene689		710616	711350
gene690		711450	712718
gene691		712755	713336
gene692		713373	713492
gene693		713856	715058
gene694		715286	716707
gene695		716793	717809
gene696		718129	718869
gene697		718873	719583
gene698		719693	720622
gene699		720674	722107
gene700		722216	723382
gene701		723771	726218
gene702		726215	726892
gene703		726843	727490
gene704		727580	728788
gene705		728957	730840
gene706		730966	732615
gene707		732612	732716
gene708		732773	733402
gene709		733638	734225
gene710		734399	735778
gene711		735771	736643
gene712		736640	736984
gene713		737061	737543
gene714		737544	737837
gene715		738052	739008
gene716		739663	740343
gene717		740482	740988
gene718		741310	741792
gene719		741911	743215
gene720		743300	745273
gene721		745355	746347
gene722		746491	748482
gene723		748796	750832
gene724		750927	751400
gene725		751488	752324
gene726		752470	753162
gene727		753436	754986
gene728		755480	756937
gene729		757265	758695
gene730		758730	760235
gene731		760423	761352
gene732		761353	763338
gene733		763686	764270
gene734		764273	765637
gene735		765822	766112
gene736		766141	767733
gene737		767766	767972
gene738		768053	769477
gene739		769474	769890
gene740		769955	771190
gene741		771214	771735
gene742		772435	772764
gene743		772754	773548
gene744		773782	775731
gene745		775834	776808
gene746		776810	777004
gene747		777308	777940
gene748		778082	778960
gene749		779097	780050
gene750		780082	781068
gene751		781106	781684
gene752		781822	783135
gene753		783290	783694
gene754		784587	785072
gene755		785728	787257
gene756		787558	787782
gene757		787831	788445
gene758		788631	789875
gene759		789918	790898
gene760		791029	800820
gene761		801121	801906
gene762		802066	803145
gene763		803146	804390
gene764		804395	805138
gene765		805131	806390
gene766		806378	807061
gene767		807070	807741
gene768		807903	808046
gene769		808054	808977
gene771		811876	813114
gene772		813130	815520
gene773		815998	817278
gene774		817359	819188
gene775		819174	819413
gene776		819609	820262
gene777		820464	820739
gene778		821216	822166
gene779		822401	823822
gene780		823951	825543
gene781		825556	826692
gene782		827514	827717
gene783		827934	829259
gene784		829467	830411
gene785		830711	831787
gene786		831895	832056
gene787		832685	833065
gene788		833090	833485
gene789		833497	834561
gene790		834574	835683
gene791		835734	836795
gene792		837892	838923
gene793		838926	840119
gene794		840439	841298
gene795		841276	842037
gene796		842137	843075
gene797		843069	843452
gene798		843530	844942
gene799		845054	845452
gene800		845558	845941
gene801		846018	846764
gene802		846932	849877
gene803		850221	851726
gene804		851723	852439
gene805		852453	853901
gene806		854057	854194
gene807		854462	855376
gene808		855370	855999
gene809		856032	856868
gene810		857004	858137
gene811		858156	859508
gene812		859667	860806
gene813		860947	862683
gene814		862985	863515
gene815		863540	864043
gene816		864067	865434
gene818		866440	867126
gene819		867123	867539
gene820		867550	868383
gene821		868395	869426
gene822		869458	870204
gene823		870338	870823
gene824		871322	871624
gene825		871827	872426
gene826		872487	873605
gene827		873771	874379
gene828		874526	876400
gene829		876463	878280
gene830		878819	879871
gene831		879934	881031
gene832		881142	881492
gene833		881489	881998
gene834		882048	883175
gene835		883289	884224
gene836		884337	885719
gene837		886068	886280
gene838		886850	887206
gene839		887418	888356
gene840		888345	889136
gene841		889110	890134
gene842		890253	891218
gene843		891370	892131
gene844		892283	892771
gene845		892855	893133
gene846		893457	894347
gene847		894359	895933
gene848		896008	897228
gene849		897862	898983
gene850		899206	899727
gene851		899732	899977
gene852		900115	900732
gene853		900939	901259
gene854		901426	902100
gene855		902678	902956
gene856		903131	904051
gene857		904127	904651
gene858		904820	905839
gene859		905958	906566
gene860		906685	908202
gene861		908482	909855
gene862		910197	910805
gene863		911092	912300
gene864		912325	913248
gene865		913349	914254
gene866		914406	915596
gene867		915599	915895
gene868		916070	916918
gene869		917056	917370
gene870		917882	918322
gene871		918331	919635
gene872		919692	919865
gene873		919898	921583
gene874		921798	924158
gene875		924362	924856
gene876		924885	926504
gene877		926671	927402
gene878		927422	928970
gene879		929101	929844
gene880		929998	930897
gene881		931049	932797
gene882		932920	934056
gene883		934154	937033
gene884		937117	937950
gene885		938085	940496
gene886		940679	942235
gene887		942593	943927
gene888		944006	945292
gene889		945384	946310
gene890		946431	947087
gene891		947097	948200
gene892		948321	949301
gene893		949658	951517
gene894		951648	952373
gene895		952463	953506
gene896		953656	954231
gene897		954303	954932
gene898		955133	955966
gene899		956118	956837
gene900		956834	957151
gene901		957203	957817
gene902		957933	958391
gene903		958488	958925
gene904		959181	960176
gene905		960337	961233
gene906		961260	961898
gene907		962112	962579
gene908		962576	963307
gene909		963699	965132
gene910		965198	965599
gene911		965610	966083
gene912		966084	967442
gene913		967698	968144
gene914		968221	969141
gene915		969256	969615
gene916		969661	969885
gene917		969825	971684
gene918		971811	972062
gene919		972427	973227
gene920		973358	974515
gene921		974668	975504
gene922		975709	976959
gene923		977379	979349
gene924		979484	979735
gene925		980195	981827
gene926		981942	982349
gene927		982617	983993
gene928		984002	986002
gene929		986185	986433
gene930		986424	987695
gene931		987883	988602
gene932		988599	989399
gene933		989435	990271
gene934		990272	991168
gene935		991281	992984
gene936		993043	993444
gene937		993354	994298
gene938		994599	994742
gene939		994881	996830
gene940		996931	998085
gene941		998134	998715
gene942		998829	999764
gene943		999865	1000743
gene944		1000877	1001800
gene945		1001797	1002228
gene946		1002304	1003026
gene947		1003208	1003603
gene948		1003730	1004368
gene949		1004468	1005391
gene950		1005434	1007746
gene951		1008136	1008855
gene952		1009003	1009908
gene953		1010002	1010619
gene954		1010684	1011340
gene955		1011799	1013118
gene956		1013186	1015348
gene957		1016102	1016341
gene958		1016331	1017773
gene959		1017946	1018428
gene960		1018626	1020545
gene961		1020875	1021096
gene962		1021280	1022770
gene963		1022843	1023541
gene964		1023563	1026682
gene965		1027022	1027885
gene966		1028244	1029383
gene967		1029543	1031360
gene968		1031679	1032419
gene969		1032448	1033083
gene970		1033253	1034698
gene971		1034707	1035369
gene972		1035375	1037284
gene973		1037299	1039413
gene974		1039548	1041218
gene975		1041477	1043183
gene976		1043207	1043506
gene977		1043516	1044670
gene978		1044713	1045752
gene979		1045749	1046450
gene980		1046389	1047219
gene981		1047234	1049270
gene982		1049284	1049745
gene983		1049742	1050269
gene984		1050278	1052440
gene985		1052489	1052866
gene986		1052859	1053164
gene987		1053362	1054927
gene988		1054920	1055876
gene989		1055857	1056669
gene990		1056588	1058048
gene991		1058303	1059955
gene992		1060107	1061520
gene993		1061510	1062166
gene994		1062171	1062802
gene995		1062830	1063627
gene996		1063637	1064347
gene997		1064363	1065886
gene998		1065897	1066499
gene999		1066673	1068799
gene1000		1068927	1069958
gene1001		1070018	1070989
gene1002		1070997	1072220
