ID or #		Start	End
gene152		163081	164163
gene153		164156	164641
gene154		164877	165095
gene155		165450	165890
gene156		165887	166111
gene157		166386	166862
gene158		166952	168658
gene159		168850	169788
gene160		170011	170511
gene161		170634	171386
gene162		171383	172444
gene163		172441	173319
gene164		173424	173672
gene165		174083	174361
gene166		174358	174723
gene168		176681	177172
gene169		177296	177832
gene170		177829	178665
gene171		178668	179777
gene173		181564	182565
gene174		182535	183992
gene175		183989	184540
gene177		186829	189108
gene178		189307	189711
gene181		192213	193196
gene182		193189	193821
gene183		193888	194835
gene184		194983	196002
gene185		196083	197732
gene186		197831	198763
gene187		198767	199396
gene188		199570	200841
gene189		200866	201351
gene190		201421	202395
gene191		202419	203120
gene192		203233	204135
gene193		204267	205259
gene194		205252	206352
gene195		206349	207851
gene196		207928	209721
gene197		209718	211037
gene198		211248	212201
gene199		212305	214422
gene200		214419	214787
gene201		214787	215038
gene202		215060	215509
gene203		215728	215817
gene204		216000	216089
gene205		216329	216616
gene207		217211	217672
gene208		217916	219379
gene209		219373	220209
gene210		220168	221226
gene211		221248	221892
gene215		224672	225670
gene216		225683	226072
gene227		236251	236418
gene228		236415	236888
gene229		236885	237217
gene230		237214	237720
gene231		237725	238015
gene233		239736	240479
gene236		242828	243700
gene237		244019	245677
gene238		245664	246101
gene239		246366	246779
gene244		250094	250456
gene245		250741	250926
gene250		253861	254103
gene251		254073	255161
gene252		255192	255267
gene253		255566	256603
gene254		256610	257062
gene255		257059	257667
gene256		257678	258637
gene257		258788	259360
gene258		259550	260086
gene259		260171	260524
gene260		260555	262672
gene261		262689	263345
gene262		263382	264140
gene263		264172	264585
gene264		264657	265445
gene265		265442	266131
gene266		266124	267038
gene267		267060	267395
gene269		268191	269858
gene270		270573	272171
gene271		272510	273211
gene273		274949	275377
gene274		275399	276307
gene275		276304	276702
gene276		276699	276968
gene279		279220	280044
gene280		280092	281018
gene281		281018	281779
gene282		281910	282488
gene283		282488	282697
gene285		283981	284541
gene286		284675	286978
gene289		289156	289800
gene290		289875	289950
gene291		290043	290237
gene292		290400	290933
gene293		291026	291478
gene294		291482	292180
gene295		292419	292934
gene296		293004	293381
gene297		293626	297759
gene298		297841	302088
gene299		302280	303206
gene300		303419	303790
gene302		304298	306415
gene304		307738	308046
gene305		308060	308782
gene306		308772	309392
gene307		309389	309685
gene308		309808	310647
gene309		310651	310929
gene310		310933	311313
gene311		311313	312029
gene312		312044	312457
gene313		312697	312903
gene314		312917	313159
gene315		313233	313601
gene316		313601	313906
gene317		313906	314466
gene318		314486	314791
gene319		314804	315202
gene320		315213	315746
gene321		315758	316117
gene322		316129	316692
gene323		316705	316893
gene324		317050	317535
gene325		317636	318994
gene326		319005	319658
gene327		319833	320201
gene328		320215	320604
gene329		320720	321736
gene330		321837	322256
gene331		322515	323126
gene332		323182	324567
gene333		324606	325919
gene334		325951	326325
gene335		326322	327362
gene336		327362	328069
gene337		328296	329312
gene338		329461	330723
gene339		330725	332053
gene340		332066	332854
gene341		333064	333432
gene342		333741	334946
gene343		335203	337374
gene344		337804	338562
gene345		338608	338949
gene346		339114	339947
gene347		339947	340786
gene348		340885	342204
gene349		342288	342557
gene350		342565	343221
gene351		343332	345749
gene352		345875	346096
gene353		346139	346855
gene354		346889	347971
gene355		348176	348538
gene356		348551	348751
gene357		348867	350312
gene358		350453	351190
gene359		351534	352394
gene360		352397	353359
gene361		353470	354471
gene362		354739	355695
gene363		355786	356256
gene364		356471	357430
gene365		357427	357741
gene366		357880	359058
gene367		359083	360042
gene368		360053	360508
gene369		360796	362451
gene370		362551	364252
gene371		364245	365081
gene372		365199	365708
gene373		365716	367173
gene374		367166	367621
gene375		367768	368862
gene376		368890	369264
gene377		369374	369466
gene378		369637	370641
gene379		370809	373325
gene380		373322	374308
gene381		374305	376050
gene382		376154	376480
gene383		376480	376905
gene384		376989	379211
gene385		379335	379856
gene386		380070	380684
gene387		380797	382089
gene388		382196	382753
gene390		383387	385051
gene391		385061	386035
gene392		386211	386564
gene393		386632	387264
gene394		387261	387917
gene395		387960	388694
gene396		388691	388852
gene397		388845	389384
gene398		389583	392267
gene399		392489	393196
gene402		395561	396247
gene403		396279	397820
gene404		397817	400609
gene406		401851	402738
gene407		402735	403088
gene408		403141	404091
gene409		404456	405994
gene410		406083	406319
gene411		406326	408638
gene412		408635	408874
gene413		408881	409129
gene414		409731	410240
gene416		412971	414515
gene419		416537	417958
gene420		418128	419039
gene421		419110	420042
gene422		420044	420220
gene423		420217	420792
gene424		420820	421620
gene425		421821	422492
gene426		422504	423889
gene427		423886	425145
gene428		425145	425729
gene431		428452	428988
gene432		428993	429865
gene433		430170	430754
gene434		430835	431320
gene435		431539	432303
gene436		432351	432953
gene437		432965	433870
gene438		433986	435131
gene441		437632	437985
gene442		438145	439407
gene443		439609	441135
gene444		441345	442604
gene445		442629	444872
gene446		445064	446245
gene447		446341	447420
gene448		447471	448919
gene449		448962	450416
gene450		450486	452267
gene451		452392	453315
gene452		453312	453782
gene453		453786	455879
gene454		455998	458544
gene455		458762	459484
gene456		459584	460486
gene457		460532	461569
gene458		461566	462909
gene459		463008	463226
gene460		463299	464321
gene461		464451	464906
gene462		464903	465361
gene463		465539	466666
gene466		468233	468880
gene468		469639	471453
gene471		473991	474449
gene472		474758	475288
gene473		475302	477002
gene474		477417	478073
gene475		478170	479729
gene476		479851	479937
gene477		480227	481330
gene478		481400	482476
gene479		482528	483802
gene481		484969	485136
gene482		485211	485696
gene483		485747	486487
gene484		486618	486848
gene485		486966	487901
gene487		489229	489591
gene488		489680	490480
gene489		490799	491308
gene490		491608	493971
gene492		495433	496812
gene493		496809	497363
gene495		498691	499194
gene496		499197	500045
gene497		500083	500649
gene498		500656	501636
gene499		501640	502608
gene502		505712	506353
gene503		506359	507744
gene504		507998	508822
gene505		508892	509095
gene506		509285	509515
gene507		509862	510752
gene508		510811	511101
gene509		511094	511723
gene510		511739	512437
gene511		512631	512714
gene512		512986	513909
gene513		514049	514570
gene514		514564	515163
gene515		515160	515678
gene516		515818	516795
gene517		516823	517368
gene518		517412	518281
gene519		518278	518958
gene520		518955	519257
gene521		519350	520762
gene522		520764	521750
gene523		521747	522304
gene524		522388	523056
gene525		523573	524514
gene526		524595	525413
gene527		525728	527218
gene528		527487	528185
gene529		528228	529268
gene530		529413	530327
gene531		530432	531628
gene532		531701	532177
gene534		534613	535584
gene535		535584	536588
gene536		536660	537205
gene538		538119	538925
gene539		538988	539395
gene540		539392	540147
gene541		540137	541807
gene542		541834	542139
gene543		542136	542900
gene544		543043	543504
gene545		543675	544856
gene546		545185	545922
gene547		546034	546390
gene548		546474	546836
gene552		549405	550145
gene553		550272	550538
gene556		552471	552704
gene557		552812	553134
gene558		553274	553609
gene559		553549	554067
gene560		554296	554409
gene561		554712	555140
gene562		555297	555734
gene563		556148	556549
gene564		556542	557732
gene565		558377	558676
gene567		559592	560482
gene568		560547	560622
gene570		561772	562362
gene571		562459	563616
gene573		564235	564663
gene574		564686	565033
gene575		565094	566890
gene576		566890	568749
gene577		568801	569130
gene578		569132	569461
gene579		569458	570492
gene580		570598	571233
gene581		571308	571565
gene582		571674	573833
gene583		573933	575298
gene584		575756	578311
gene585		578445	579329
gene586		579559	580662
gene587		580684	581127
gene588		581289	582800
gene589		582969	583565
gene590		583569	583913
gene591		583980	586943
gene592		587062	587493
gene593		587713	588858
gene594		589015	590118
gene596		590955	592241
gene597		592348	593763
gene599		596007	596693
gene600		596750	597934
gene601		597931	598410
gene602		598410	599222
gene603		599253	600269
gene604		600266	600853
gene608		606214	608196
gene610		609588	610769
gene611		610883	611809
gene612		612033	612239
gene613		612417	612911
gene614		612937	613377
gene615		613892	616318
gene616		616364	617077
gene617		617214	618185
gene618		618399	618689
gene619		618844	619224
gene620		619254	619736
gene621		619776	620087
gene622		620295	620747
gene623		620747	620887
gene624		621110	621595
gene625		621610	621999
gene626		622003	623094
gene627		623299	623487
gene628		624191	624397
gene629		624491	624808
gene630		624850	625827
gene631		626067	626960
gene632		627055	627378
gene633		627375	628154
gene634		628236	629306
gene635		629866	630270
gene636		630291	630569
gene637		630642	631376
gene638		631392	631688
gene639		631695	632372
gene640		632550	632711
gene641		632806	633459
gene642		633928	634380
gene643		634619	635371
gene644		635415	635612
gene646		637624	639057
gene647		639534	641048
gene648		641167	642378
gene649		642375	644180
gene650		644173	644691
gene654		647330	648235
gene665		658501	659058
gene666		659058	659390
gene667		659387	659728
gene668		659725	660159
gene669		660230	661531
gene670		661544	662383
gene673		665341	665817
gene674		665860	666759
gene679		669539	669787
gene680		669784	670122
gene681		670398	670748
gene686		674046	674135
gene687		674125	674355
gene688		674355	675380
gene689		675414	675490
gene690		675534	676004
gene691		676321	676632
gene693		679410	680123
gene694		680129	680401
gene695		680502	680819
gene696		680942	681202
gene697		681456	681599
gene698		681637	683445
gene699		683844	683918
gene700		684372	687836
gene701		688019	690370
gene702		690391	691536
gene703		692457	692672
gene704		692942	694003
gene706		695414	696409
gene707		696410	696769
gene708		696766	698559
gene710		700150	701583
gene711		701596	702678
gene712		702775	703356
gene713		703789	705186
gene714		705243	705713
gene715		706067	706537
gene716		706714	707880
gene717		707882	708976
gene718		708973	710385
gene719		710399	710653
gene720		710650	711576
gene721		711616	712539
gene722		712527	713453
gene723		713450	714784
gene725		716850	717770
gene726		717885	718721
gene727		718749	720389
gene728		720400	720792
gene729		720789	722162
gene730		722298	722927
gene731		722927	723079
gene732		723132	723830
gene735		726392	726712
gene736		726895	727647
gene737		727662	727901
gene738		728133	728801
gene739		728849	730612
gene740		730622	731950
gene741		732457	735267
gene742		735276	735503
gene743		735648	736394
gene744		736423	737637
gene745		737619	737840
gene746		737837	738040
gene747		738040	739434
gene748		739601	740059
gene749		740162	740818
gene750		740860	741176
gene751		741740	742786
gene752		743125	744363
gene753		744518	745930
gene754		745964	747175
gene755		747201	747641
gene756		747638	748726
gene757		749059	750093
gene758		750097	752640
gene759		752640	753359
gene760		753485	754198
gene761		754195	754746
gene762		754743	755834
gene765		758074	759399
gene766		759409	760206
gene767		760203	761138
gene768		761698	762795
gene769		762815	763948
gene770		764025	764789
gene771		764985	765692
gene772		765988	766791
gene774		767162	767617
gene776		771400	772140
gene777		772137	772493
gene778		772729	773514
gene779		773646	775163
gene780		775291	776196
gene781		776291	777157
gene782		777309	777854
gene783		777868	778458
gene784		778433	779173
gene785		779476	780752
gene786		781005	782123
gene787		782371	785025
gene788		785074	786102
gene789		786099	786953
gene790		787058	787984
gene791		788071	788655
gene792		788652	790103
gene794		791874	792518
gene795		792593	792694
gene796		792826	794211
gene797		794273	795493
gene798		795530	795883
gene799		796012	797544
gene800		797696	798043
gene801		798258	798392
gene802		798465	798863
gene803		799177	799404
gene804		799587	801587
gene805		801589	802032
gene806		802124	804253
gene807		804817	805950
gene808		805959	806315
gene809		806319	809189
gene810		809379	811580
gene811		811595	812806
gene812		812877	813320
gene813		813347	815122
gene814		815141	815536
gene815		815661	816041
gene818		817136	818470
gene819		818482	819240
gene820		819237	820157
gene823		822010	823104
gene824		823104	824681
gene825		824682	825677
gene828		826908	827468
gene829		827615	828075
gene830		828129	828992
gene831		829063	829542
gene832		829805	830347
gene833		830382	831263
gene834		831562	832635
gene835		832695	832850
gene836		832977	834281
gene837		834389	834643
gene838		834801	837947
gene839		837951	839117
gene840		839359	840030
gene841		840308	842392
gene842		842389	843618
gene843		844088	844618
gene845		848183	848536
gene846		848623	848763
gene847		848763	849017
gene849		850869	852089
gene852		853778	854884
gene854		857007	857090
gene855		857210	857995
gene856		858184	858630
gene857		858832	859143
gene859		860036	860755
gene860		860895	861275
gene861		861500	862138
gene862		862138	862725
gene863		862962	864971
gene864		865104	866324
gene865		866355	867083
gene866		867076	867864
gene867		868092	869069
gene868		869066	869890
gene870		872141	874030
gene873		875774	876733
gene874		876800	877237
gene877		879453	879641
gene878		879631	880269
gene879		880285	881250
gene880		881263	882453
gene884		885525	885977
gene885		885988	886680
gene886		886743	887399
gene887		887431	887718
gene888		887715	889190
gene889		889226	890026
gene890		890030	890701
gene891		890713	891110
gene893		892418	893248
gene894		893335	894624
gene895		894685	895761
gene896		895765	896754
gene897		896744	896896
gene898		896889	897728
gene899		898017	899978
gene901		902458	903165
gene903		904779	905399
gene904		905643	906728
gene906		907669	908526
gene907		908529	909524
gene908		909585	910133
gene910		911386	912963
gene911		913295	913795
gene912		913873	914411
gene913		914708	917023
gene914		917190	917957
gene915		918019	918807
gene916		919110	919670
gene917		919671	921209
gene918		921232	922101
gene919		922119	923546
gene920		923556	923954
gene921		924380	925399
gene922		925531	926556
gene923		926556	927017
gene924		927057	927977
gene925		928005	928448
gene926		928674	929567
gene927		929718	930635
gene928		930894	931007
gene929		931024	932010
gene930		932196	932483
gene931		932579	934222
gene932		934491	935066
gene933		935200	936186
gene934		936514	937332
gene935		937423	937728
gene936		937910	939151
gene937		939198	940343
gene938		940340	941728
gene939		941741	943120
gene940		943196	944233
gene941		944290	945615
gene942		945615	946121
gene943		946126	946905
gene944		947065	947931
gene945		948101	949240
gene946		949248	951194
gene947		951191	951730
gene948		951723	952625
gene949		952659	953696
gene950		954045	955001
gene951		955188	956777
gene952		957242	957700
gene953		958198	959703
gene954		959885	961549
gene955		961655	962599
gene956		962746	963339
gene957		963364	963603
gene958		963735	964466
gene959		964541	964792
gene960		964878	965240
gene961		965228	965806
gene962		965870	967237
gene963		967341	968519
gene964		968548	969051
gene965		969061	969675
gene966		969677	970501
gene967		970644	971246
gene968		971363	971905
gene969		971920	972381
gene972		973952	974113
gene973		974243	974875
gene974		974950	975414
gene976		978153	979763
gene977		979763	980158
gene978		980155	980469
gene979		980472	980888
gene980		980881	981303
gene981		981287	981598
gene982		981817	983265
gene983		983250	983600
gene984		983603	984199
gene985		984199	985734
gene986		985731	986051
gene987		986048	987241
gene988		987316	989133
gene989		989483	990265
gene991		991228	991884
gene992		991950	992912
gene994		994605	995615
gene995		995619	996596
gene996		996612	997562
gene997		997573	998319
gene998		998573	999991
gene999		999988	1001157
gene1000		1001390	1001914
gene1002		1003491	1004681
gene1003		1004681	1005706
gene1004		1005787	1005873
gene1005		1005898	1007220
gene1006		1007331	1007585
gene1007		1007621	1009753
gene1008		1009875	1010387
gene1009		1010521	1011075
gene1010		1011148	1011309
gene1013		1012879	1013703
gene1014		1013906	1014403
gene1015		1014483	1014845
gene1016		1015095	1015628
gene1017		1015631	1016725
gene1018		1016837	1017271
gene1019		1017343	1017843
gene1020		1018128	1018658
gene1021		1018669	1019796
gene1022		1019793	1020347
gene1023		1020358	1020915
gene1024		1021213	1022436
gene1025		1022601	1023644
gene1026		1023719	1024720
gene1027		1025012	1026031
gene1028		1026059	1026859
gene1029		1026852	1027745
gene1030		1027747	1028811
gene1031		1028842	1030299
gene1032		1030759	1032594
gene1033		1032581	1033441
gene1034		1033438	1034427
gene1035		1034424	1035176
gene1036		1035173	1035832
gene1038		1037754	1038074
gene1039		1038073	1039122
gene1040		1039283	1040179
gene1041		1040737	1041552
gene1042		1041622	1043442
gene1045		1046539	1047951
gene1046		1047959	1048909
gene1048		1049747	1050472
gene1049		1050462	1051415
gene1050		1051412	1051696
gene1051		1051772	1052344
gene1052		1052354	1055221
gene1053		1055227	1055523
gene1054		1055578	1055916
gene1057		1057724	1058740
gene1058		1058796	1060664
gene1059		1060839	1063715
gene1060		1063879	1064571
gene1061		1064617	1065909
gene1062		1066152	1066499
gene1063		1066496	1066882
gene1064		1066860	1067777
gene1065		1067774	1068232
gene1066		1068234	1070294
gene1067		1070302	1070670
gene1068		1070661	1070945
gene1069		1070942	1071541
gene1070		1071664	1073976
gene1071		1074083	1075744
gene1072		1075974	1077656
gene1073		1077745	1078113
gene1074		1078110	1078439
gene1075		1078718	1080724
gene1076		1080721	1084029
gene1077		1084026	1086212
gene1078		1086209	1088275
gene1079		1088272	1090050
gene1080		1090047	1091864
gene1081		1091861	1094476
gene1082		1094535	1095200
gene1083		1095320	1096783
gene1084		1096868	1097482
gene1085		1097501	1098859
gene1086		1098992	1099417
gene1087		1099418	1100164
gene1088		1100161	1100943
gene1089		1100940	1101989
gene1090		1102218	1102955
gene1091		1103134	1103367
gene1092		1103864	1105126
gene1093		1105126	1106304
gene1094		1106414	1106818
gene1095		1106811	1108109
gene1096		1108182	1109357
gene1097		1109359	1109592
gene1098		1109597	1110160
gene1099		1110226	1111422
gene1100		1111517	1112116
gene1101		1112116	1112451
gene1102		1112448	1112846
gene1103		1112884	1113297
gene1104		1113297	1113815
gene1105		1113808	1114458
gene1106		1114468	1115100
gene1107		1115100	1115984
gene1108		1115981	1116421
gene1110		1120315	1120728
gene1111		1120721	1121527
gene1112		1121627	1122955
gene1113		1122966	1124357
gene1114		1124371	1125360
gene1116		1126164	1127093
gene1117		1127195	1128388
gene1121		1131197	1132312
gene1122		1132350	1132772
gene1123		1132935	1133171
gene1124		1133242	1134519
gene1125		1134554	1135438
gene1126		1135503	1135916
gene1127		1136498	1140154
gene1128		1140527	1141027
gene1129		1141261	1143006
gene1130		1143069	1144271
gene1131		1144621	1144764
gene1132		1144926	1145765
gene1133		1146126	1147937
gene1134		1147937	1149301
gene1135		1149402	1150091
gene1136		1150123	1150575
gene1137		1150707	1151864
gene1138		1151955	1152560
gene1139		1152704	1154308
gene1140		1154404	1156344
gene1141		1156337	1157221
gene1142		1157234	1158022
gene1143		1158243	1158608
gene1144		1158599	1159129
gene1145		1159140	1159742
gene1146		1159747	1160961
gene1149		1162095	1163390
gene1150		1163395	1163754
gene1151		1163751	1163852
gene1153		1165882	1166292
gene1154		1166320	1167357
gene1155		1167359	1167862
gene1156		1167859	1168269
gene1157		1168266	1168880
gene1158		1169040	1169345
gene1159		1169351	1171513
gene1160		1171513	1173054
gene1161		1173065	1174501
gene1162		1174491	1175246
gene1163		1175257	1176030
gene1164		1176027	1177700
gene1165		1177882	1178046
gene1166		1178498	1180054
gene1167		1180280	1181884
gene1168		1182044	1182823
gene1169		1182902	1183996
gene1170		1184164	1184376
gene1171		1184387	1184863
gene1172		1184860	1185729
gene1173		1185726	1186565
gene1175		1187983	1188642
gene1176		1188639	1189424
gene1177		1190209	1190922
gene1178		1190994	1192226
gene1179		1192402	1193691
gene1180		1193708	1194490
gene1184		1198577	1198729
gene1185		1198816	1199076
gene1188		1201434	1202354
gene1189		1202351	1204207
gene1190		1204341	1204598
gene1191		1204971	1207340
gene1192		1207337	1208317
gene1193		1208314	1209303
gene1194		1209300	1210469
gene1196		1211785	1212600
gene1197		1212585	1213421
gene1198		1213422	1214636
gene1199		1214783	1215352
gene1201		1216942	1217733
gene1202		1217887	1218645
gene1203		1218769	1219260
gene1204		1219491	1220081
gene1205		1220314	1221444
gene1206		1221574	1222008
gene1207		1222218	1224020
gene1208		1224184	1224714
gene1209		1224702	1225526
gene1210		1225523	1226050
gene1211		1226084	1227268
gene1212		1227289	1228251
gene1213		1228278	1228721
gene1214		1228737	1228985
gene1215		1228982	1229710
gene1218		1231315	1232358
gene1219		1232464	1233270
gene1220		1233437	1234144
gene1221		1234155	1235315
gene1222		1235305	1236738
gene1223		1236743	1237357
gene1224		1237354	1237857
gene1225		1237955	1238737
gene1226		1238734	1239714
gene1227		1239734	1240534
gene1228		1240648	1241340
gene1229		1241340	1242065
gene1230		1242076	1242873
gene1231		1242884	1244233
gene1232		1244230	1245675
gene1233		1245734	1246777
gene1235		1247853	1248200
gene1236		1248273	1248773
gene1237		1249009	1250004
gene1238		1250148	1251224
gene1239		1251290	1251367
gene1240		1251448	1252293
gene1241		1252300	1252602
gene1242		1252693	1253664
gene1243		1253671	1254783
gene1244		1254809	1255015
gene1245		1255193	1255786
gene1246		1256008	1256505
gene1247		1256598	1257002
gene1248		1257109	1257861
gene1249		1257868	1259007
gene1250		1259131	1259409
gene1251		1259505	1260218
gene1252		1260312	1262426
gene1253		1262423	1264510
gene1254		1264762	1264884
gene1255		1265035	1265475
gene1256		1265541	1265900
gene1257		1266094	1266927
gene1258		1266912	1268246
gene1259		1268250	1270973
gene1260		1271216	1271479
gene1261		1271593	1272519
gene1262		1273007	1274977
gene1263		1274974	1275429
gene1264		1275491	1276265
gene1265		1276317	1276877
gene1266		1276960	1278726
gene1267		1279021	1279938
gene1268		1280428	1281270
gene1269		1281377	1281829
gene1270		1282139	1282549
gene1271		1282988	1283458
gene1275		1287811	1289617
gene1276		1289905	1290078
gene1277		1290261	1291451
gene1278		1291448	1291990
gene1279		1292041	1292727
gene1280		1292790	1293974
gene1281		1293997	1294161
gene1282		1294158	1295558
gene1283		1295558	1296010
gene1284		1296049	1296888
gene1285		1297021	1297497
gene1286		1297593	1298768
gene1287		1298765	1299226
gene1288		1299306	1300085
gene1289		1300162	1300488
gene1290		1300563	1301699
gene1291		1301869	1302837
gene1292		1302843	1303985
gene1293		1303982	1305463
gene1294		1305852	1307576
gene1295		1307638	1307910
gene1296		1307912	1308715
gene1297		1308753	1309625
gene1298		1309625	1310710
gene1299		1310721	1311809
gene1300		1311939	1313537
gene1301		1314019	1314294
gene1302		1314461	1314820
gene1304		1317463	1318032
gene1306		1319364	1320275
gene1307		1321281	1321661
gene1308		1321972	1322724
gene1311		1326540	1326755
gene1312		1326838	1327389
gene1313		1327619	1328551
gene1314		1328782	1329012
gene1315		1329009	1329491
gene1316		1329488	1330768
gene1317		1330938	1332185
gene1318		1332265	1332639
gene1319		1332679	1333002
gene1321		1335973	1336530
gene1322		1336543	1338486
gene1323		1338742	1339341
gene1324		1339494	1340048
gene1325		1340149	1341471
gene1326		1341557	1343395
gene1327		1343495	1344142
gene1328		1344188	1345534
gene1329		1345593	1347056
gene1330		1347298	1349277
gene1331		1349270	1350424
gene1332		1350424	1351449
gene1333		1351453	1353082
gene1334		1353280	1354266
gene1335		1354314	1355054
gene1336		1355140	1355706
gene1337		1355776	1356519
gene1338		1356516	1357337
gene1339		1357346	1358530
gene1340		1358537	1359871
gene1341		1360038	1360175
gene1342		1360269	1362668
gene1345		1363917	1364699
gene1346		1364696	1365517
gene1347		1365514	1366653
gene1348		1366777	1368600
gene1349		1368813	1369415
gene1350		1369649	1370098
gene1351		1370472	1371080
gene1352		1371077	1371535
gene1353		1371632	1373131
gene1354		1373230	1374909
gene1358		1377752	1378381
gene1359		1378378	1379040
gene1361		1380450	1380776
gene1362		1380769	1381062
gene1363		1381059	1381772
gene1364		1381769	1382932
gene1368		1387158	1387505
gene1369		1387824	1388771
gene1370		1388782	1389909
gene1371		1389906	1390073
gene1372		1390348	1391604
gene1373		1391601	1392197
gene1374		1392223	1392552
gene1377		1394917	1395849
gene1378		1395840	1396847
gene1379		1396896	1398143
gene1380		1398459	1398854
gene1381		1399410	1400729
gene1382		1400996	1401454
gene1383		1401451	1402626
gene1384		1402620	1403117
gene1385		1403114	1403467
gene1386		1403454	1404047
gene1387		1404160	1404627
gene1388		1404624	1405208
gene1389		1405754	1406536
gene1390		1406551	1407204
gene1391		1407210	1407722
gene1392		1407715	1408116
gene1393		1408109	1408561
gene1394		1408564	1408791
gene1395		1409489	1409986
gene1396		1410044	1410292
gene1397		1410289	1410594
gene1398		1410812	1411395
gene1399		1411491	1412303
gene1400		1412687	1412980
gene1401		1413266	1413339
gene1402		1413375	1413740
gene1405		1416947	1417876
gene1406		1417905	1418198
gene1407		1418468	1419604
gene1408		1419601	1420335
gene1409		1420486	1421124
gene1410		1421371	1422981
gene1412		1424155	1424421
gene1413		1424433	1425641
gene1414		1425709	1426377
gene1415		1426912	1428378
gene1416		1428480	1429406
gene1417		1429435	1429983
gene1418		1430145	1430876
gene1419		1431013	1431975
gene1420		1432048	1432938
gene1421		1432942	1433403
gene1422		1433810	1434355
gene1423		1434447	1434899
gene1424		1434924	1435211
gene1426		1436948	1437658
gene1427		1437740	1438924
gene1428		1439311	1440207
gene1429		1440289	1441050
gene1430		1441299	1442186
gene1431		1442183	1443094
gene1432		1443121	1443894
gene1433		1444185	1445996
gene1434		1446013	1446144
gene1435		1446220	1449486
gene1436		1449497	1450657
gene1437		1450657	1451298
gene1438		1451497	1452141
gene1439		1452138	1453355
gene1440		1453618	1457115
gene1441		1457192	1457707
gene1442		1457851	1458855
gene1443		1458970	1459539
gene1445		1460680	1463151
gene1447		1463613	1464956
gene1448		1464958	1465191
gene1449		1465349	1466860
gene1450		1466862	1468238
gene1451		1468293	1469723
gene1452		1469720	1471981
gene1453		1472081	1473448
gene1454		1473448	1474554
gene1457		1476531	1477010
gene1458		1477007	1477504
gene1459		1477501	1477986
gene1460		1478021	1479199
gene1463		1479702	1480310
gene1464		1480307	1481536
gene1465		1481944	1482303
gene1466		1482300	1483337
gene1467		1483341	1486577
gene1468		1486577	1487206
gene1469		1487203	1487937
gene1470		1487934	1488668
gene1471		1488644	1489387
gene1472		1489386	1490549
gene1473		1490546	1490920
gene1474		1490917	1491699
gene1476		1492512	1493276
gene1477		1493518	1493622
gene1478		1493725	1494837
gene1479		1494834	1495433
gene1482		1497275	1498195
gene1483		1498264	1499592
gene1484		1499562	1500698
gene1485		1500916	1501293
gene1486		1501430	1502971
gene1487		1503087	1503692
gene1488		1503695	1504660
gene1489		1504664	1505437
gene1490		1505437	1506507
gene1491		1507028	1507282
gene1492		1507287	1507925
gene1493		1508295	1508369
gene1494		1508824	1511232
gene1495		1511494	1512582
gene1496		1512689	1513819
gene1497		1513985	1517062
