ID or #		Start	End
gene133		125501	125725
gene134		125746	126009
gene135		126053	126421
gene136		126460	126771
gene137		126798	127337
gene138		127371	127556
gene139		127586	127984
gene140		128017	128556
gene141		128588	128950
gene142		128972	129472
gene143		129486	129668
gene144		129702	130142
gene145		130142	131443
gene146		131500	132150
gene147		132150	132896
gene148		132965	133183
gene149		133219	133332
gene150		133354	133719
gene151		133744	134133
gene152		134314	135258
gene153		135294	135656
gene154		135760	136602
gene155		136578	137459
gene156		137447	138241
gene157		138256	138999
gene158		139152	139589
gene159		139611	140003
gene160		140166	140594
gene161		140661	141374
gene162		141519	142586
gene163		142643	143260
gene164		143400	144011
gene165		144116	144880
gene166		145051	145269
gene167		145427	145525
gene170		150202	150312
gene171		150325	150399
gene172		150404	150476
gene173		150501	150575
gene174		150581	150656
gene175		150674	150757
gene176		150823	150897
gene177		150903	150978
gene178		150984	151055
gene179		151066	151138
gene180		151254	152399
gene181		152609	153502
gene182		153751	154572
gene183		154565	156052
gene184		156045	157391
gene185		157876	159678
gene186		160105	162642
gene187		163032	165779
gene188		166499	166672
gene189		167219	167413
gene190		167416	167922
gene191		168143	168349
gene192		168375	168581
gene193		168607	168813
gene194		169056	171275
gene195		171268	172581
gene196		172574	172723
gene197		172623	173303
gene198		173324	173596
gene199		173774	174238
gene200		174481	174981
gene201		175227	176066
gene202		176035	178185
gene203		178182	179834
gene204		179828	181678
gene205		181707	183539
gene206		183854	185173
gene207		185195	185842
gene208		185811	186935
gene209		187395	188228
gene210		188225	190417
gene211		190414	192081
gene212		192085	193833
gene213		193865	195466
gene214		195719	196297
gene215		196294	196848
gene216		196865	197539
gene217		197709	197999
gene218		198554	200512
gene219		200616	201182
gene220		201229	201573
gene221		201962	202735
gene222		202773	203441
gene223		203416	204456
gene224		204469	205281
gene225		205564	206472
gene226		206660	208066
gene227		208063	208596
gene228		208675	210396
gene229		210515	211774
gene230		212037	212540
gene231		212557	212820
gene232		213182	214099
gene233		214116	215120
gene234		215077	216087
gene235		216084	216857
gene236		216871	218481
gene237		218503	218970
gene238		219144	219416
gene239		219524	220105
gene240		220163	221302
gene241		221347	222987
gene242		223374	225014
gene243		225406	226239
gene244		226241	227044
gene245		227144	227239
gene246		227232	227882
gene247		227950	228801
gene248		229103	229777
gene249		229783	230589
gene250		230724	231671
gene251		231886	231987
gene252		231914	232186
gene253		232243	233109
gene254		233234	234205
gene255		234227	234367
gene256		234536	234637
gene257		234860	235465
gene258		235601	235792
gene259		235929	236906
gene260		237055	237384
gene261		237503	238339
gene262		238479	238835
gene263		239409	239522
gene264		239581	240378
gene265		240580	242085
gene266		242120	243769
gene267		244020	244553
gene268		244565	245359
gene269		245494	245616
gene270		245985	246176
gene271		246152	246286
gene272		246301	248181
gene273		248578	248706
gene274		248861	250564
gene275		250802	252529
gene276		252638	253594
gene277		253608	254531
gene278		254542	255522
gene279		255519	256484
gene280		256524	257396
gene281		257845	257952
gene282		257994	258101
gene283		258093	258371
gene284		258146	258253
gene285		258296	258403
gene286		258446	258556
gene287		258866	259984
gene288		260051	261007
gene289		260973	262145
gene290		262378	263793
gene291		263902	265173
gene292		265407	266492
gene293		266554	267930
gene294		268236	269813
gene295		269909	270871
gene296		270864	271436
gene297		271529	271888
gene298		271982	272995
gene299		273114	274283
gene300		274583	274870
gene301		274875	275225
gene302		275293	277461
gene303		277519	277635
gene304		277831	278289
gene305		278404	278478
gene306		278482	278572
gene307		278581	278655
gene308		278660	278735
gene309		278782	278857
gene310		278945	279019
gene311		279025	279097
gene312		279114	279199
gene313		279293	279369
gene314		279374	279450
gene315		279452	279522
gene318		284267	284382
gene319		284395	284471
gene320		284475	284550
gene322		284925	285003
gene323		285007	285082
gene324		285257	285730
gene325		285711	286403
gene326		286417	286860
gene327		286860	287876
gene328		287956	288066
gene329		288296	290284
gene330		290418	291047
gene331		291077	291268
gene332		291265	292014
gene333		292412	292696
gene334		292735	293856
gene335		293985	294368
gene336		294775	296313
gene337		296522	296674
gene338		296694	298019
gene339		298164	298865
gene340		298849	300354
gene341		300392	300526
gene342		300582	300680
gene345		305319	305434
gene346		305449	306525
gene347		306740	307255
gene348		307264	307611
gene349		307638	308360
gene350		308563	309357
gene351		309629	310573
gene352		310614	311390
gene353		311457	312728
gene354		312791	313387
gene355		313793	313891
gene358		318527	318642
gene359		319555	320259
gene360		320384	321253
gene361		321520	321669
gene362		322892	322990
gene365		327628	327743
gene366		327958	328086
gene367		328144	328542
gene368		328673	329593
gene369		329672	330463
gene370		330710	330808
gene373		335446	335561
gene374		336406	336891
gene375		336888	338039
gene376		338036	339343
gene377		339432	340151
gene378		340144	340398
gene379		340395	341078
gene380		341062	343281
gene381		343266	344681
gene382		344784	345824
gene383		345821	346408
gene384		346433	347968
gene385		348190	349461
gene386		349499	349663
gene387		349680	350525
gene388		350736	351113
gene389		351178	351408
gene390		351386	352138
gene391		352151	354394
gene392		354410	356419
gene393		356436	357629
gene394		357725	358495
gene395		358649	360196
gene396		360368	360517
gene397		360748	361311
gene398		361784	362803
gene399		362793	363458
gene400		363479	364333
gene401		364509	364976
gene402		365035	365226
gene403		365219	366397
gene404		366478	366960
gene405		367192	367428
gene406		367570	367860
gene407		367876	369333
gene408		369348	370775
gene409		371245	372150
gene410		372296	373039
gene411		373152	374558
gene412		374675	376042
gene413		376035	377486
gene414		377534	377857
gene415		377990	378481
gene416		378527	379756
gene417		379873	380955
gene418		381022	381123
gene419		381130	382326
gene420		382752	384134
gene421		384456	384809
gene422		384814	385866
gene423		385875	385976
gene424		385909	386865
gene425		386880	388742
gene426		388754	389902
gene427		389907	390137
gene428		390369	392207
gene429		392548	393213
gene430		393260	393478
gene431		393453	393776
gene432		393769	394857
gene433		394909	395457
gene434		395530	397464
gene435		397749	398348
gene436		398476	399165
gene437		399191	399409
gene438		399310	399492
gene439		399794	400546
gene440		400546	400980
gene441		400977	403343
gene442		403562	403843
gene443		403824	405185
gene444		405185	405403
gene445		405400	405813
gene446		405970	406329
gene447		406441	406992
gene448		406881	408188
gene449		408169	409410
gene450		409403	411562
gene451		411657	412355
gene452		412352	412579
gene453		412658	412846
gene454		412935	414539
gene455		414584	415828
gene456		415829	416518
gene457		416538	417731
gene458		417744	417956
gene459		417983	418303
gene460		418305	418640
gene461		418646	419077
gene462		419074	419415
gene463		419419	420009
gene464		420021	420407
gene465		420455	420595
gene466		420610	423030
gene467		423044	423895
gene468		423898	425835
gene469		425853	426356
gene470		427710	427943
gene471		428804	429244
gene472		429276	429977
gene473		430156	430395
gene474		430457	432019
gene475		431983	432432
gene476		432436	434007
gene477		434158	434934
gene478		434918	435814
gene479		436254	437090
gene480		437118	438032
gene481		438060	438638
gene482		438739	439233
gene483		439519	440508
gene484		440730	442760
gene485		442864	443775
gene486		443920	444018
gene487		444005	444523
gene488		444619	445326
gene489		445490	446185
gene490		446200	447309
gene491		447402	448673
gene492		448662	450083
gene493		450386	451501
gene494		451674	452282
gene495		452286	453032
gene496		453084	454610
gene497		454625	455188
gene498		455778	455930
gene499		455890	456252
gene500		456291	456470
gene501		456525	457166
gene502		457230	457400
gene503		457690	458277
gene504		458274	459854
gene505		459887	460498
gene506		460549	461556
gene507		461553	462593
gene508		462642	463559
gene509		463891	464940
gene510		465136	465504
gene511		465686	465925
gene512		465906	466004
gene513		466160	467127
gene514		467287	467955
gene515		468193	469458
gene516		469538	469717
gene517		469886	470266
gene518		470294	470926
gene519		471275	472384
gene520		472506	473288
gene521		473302	474603
gene522		474747	476273
gene523		476855	477940
gene524		477993	478865
gene525		478777	479571
gene526		479693	480415
gene527		480626	481918
gene528		482072	482521
gene529		482790	484022
gene530		484053	485051
gene531		485151	486566
gene532		486604	487566
gene533		487547	487660
gene534		487768	488457
gene535		488614	489279
gene536		489408	490394
gene537		490404	490742
gene538		490987	492651
gene540		494501	495292
gene541		495598	498459
gene542		498500	500689
gene543		501093	501899
gene544		501916	502590
gene545		502687	504000
gene546		504511	506250
gene547		506514	506834
gene548		506806	507579
gene549		507576	508574
gene550		508571	509320
gene551		509387	510139
gene552		510466	512010
gene553		512088	512180
gene554		512470	514494
gene555		514849	515220
gene556		515231	515545
gene557		515559	515810
gene558		515701	515847
gene559		515938	516081
gene560		516163	516744
gene561		516810	518042
gene562		518099	518350
gene563		518363	518755
gene564		518792	520075
gene565		520184	521497
gene566		521634	521945
gene567		522294	523724
gene568		523842	524696
gene569		524899	525777
gene570		525906	526502
gene571		526526	527110
gene572		527190	527768
gene573		527841	528632
gene574		528740	530371
gene575		530390	531472
gene576		531508	534174
gene577		534364	534588
gene578		534763	535227
gene579		535281	535796
gene580		535803	536672
gene581		536857	538782
gene582		539053	540003
gene583		540124	540804
gene584		540858	541142
gene585		541329	541865
gene586		542055	544817
gene587		545280	545876
gene588		545885	546313
gene589		546459	546608
gene590		546761	547177
gene591		547230	547358
gene592		547348	548412
gene593		548527	549291
gene594		549327	550454
gene595		550668	550850
gene596		551057	552577
gene597		552704	553486
gene598		553546	554409
gene599		554420	555799
gene600		555856	556593
gene601		556644	556841
gene602		557003	558406
gene603		558681	558935
gene604		559036	560457
gene605		560554	561828
gene606		561927	562580
gene607		562711	563322
gene608		563300	563596
gene609		563619	563960
gene610		564133	565062
gene611		565387	566880
gene612		567145	568386
gene613		568762	569442
gene614		569608	570009
gene615		570026	570220
gene616		570234	571781
gene617		571771	573015
gene618		573012	573977
gene619		573958	575532
gene620		575900	578149
gene621		578219	578950
gene622		579363	580529
gene623		580597	580737
gene624		580893	581012
gene625		581123	581680
gene627		583193	584098
gene628		584180	584992
gene629		585002	585319
gene630		585384	585536
gene631		585575	585733
gene632		585855	586121
gene633		586146	587126
gene634		587276	588373
gene635		588561	588824
gene636		588910	589191
gene637		589191	589319
gene638		589381	589641
gene639		589925	590455
gene640		590510	592270
gene641		592284	593429
gene642		593633	598069
gene643		598268	599572
gene644		599694	600707
gene645		600700	601491
gene646		601496	602281
gene647		602354	602758
gene648		602803	603258
gene649		603558	603986
gene650		604183	604539
gene651		604864	604962
gene654		609653	609763
gene655		609775	609849
gene656		609852	609943
gene657		609961	610035
gene658		610040	610115
gene659		610140	610216
gene660		610220	610295
gene661		610305	610380
gene662		610399	610474
gene663		610485	610568
gene664		610576	610649
gene665		610669	610744
gene666		610808	610882
gene667		610888	610962
gene668		610977	611047
gene669		611058	611142
gene670		611630	612349
gene671		612498	612959
gene672		613446	614222
gene673		614411	615064
gene674		615179	615252
gene675		615281	615400
gene676		615451	616593
gene677		616638	617525
gene678		617584	618072
gene679		618202	620310
gene680		620343	620438
gene681		620703	622598
gene682		623046	624221
gene683		624479	627745
gene684		627882	628037
gene685		628083	628943
gene686		628940	629707
gene687		629738	630391
gene688		630372	631036
gene689		631084	631224
gene690		631228	632778
gene691		632844	632957
gene692		633025	635922
gene693		636170	636718
gene694		636731	638305
gene695		638548	640524
gene696		640672	642282
gene697		642282	642974
gene698		643017	644321
gene699		644534	644827
gene700		644959	645462
gene701		645597	645725
gene702		645953	646720
gene703		646868	647548
gene704		647854	648420
gene705		648384	649514
gene706		649514	650446
gene707		650443	651264
gene708		651286	652662
gene709		653063	653767
gene710		653980	654651
gene711		654648	655898
gene712		656122	656925
gene713		656969	657688
gene714		657926	658154
gene715		658233	659837
gene716		659834	660541
gene717		660682	662010
gene718		662070	663269
gene719		663326	663526
gene720		663567	664091
gene721		664207	665133
gene722		665254	666675
gene723		666694	667206
gene724		667423	667518
gene725		667499	668944
gene726		669010	669681
gene727		670011	670133
gene728		670318	670437
gene729		670610	671116
gene730		671348	672154
gene731		672454	675390
gene732		675403	675885
gene733		675902	676054
gene734		676077	677912
gene735		678434	679567
gene736		679671	681086
gene737		681124	681225
gene738		681352	681729
gene739		681753	684119
gene740		684472	685935
gene741		686136	687413
gene742		687410	687538
gene743		687709	689409
gene744		689473	690021
gene745		690025	690123
gene746		690399	690917
gene747		690933	691205
gene748		691253	692515
gene749		692750	693763
gene750		693954	695132
gene751		695224	695610
gene752		695718	697016
gene753		697179	698612
gene754		698652	700271
gene755		701005	701097
gene756		701083	701370
gene757		701491	701739
gene758		701781	703166
gene759		703548	704513
gene760		704676	705680
gene761		705677	706735
gene762		706748	707569
gene763		707602	708333
gene764		708547	709737
gene765		709782	710747
gene766		710860	711402
gene767		711389	711811
gene768		711851	713734
gene769		713738	714631
gene770		714759	716288
gene771		716584	716871
gene772		717493	719199
gene773		719225	720622
gene774		721072	721782
gene775		721923	723350
gene776		723364	725025
gene777		725057	726181
gene778		726162	727271
gene779		727249	727893
gene780		727890	728594
gene781		728771	729742
gene782		729900	731360
gene783		731329	732225
gene784		732238	733068
gene785		733139	733795
gene786		733796	734440
gene787		734646	736067
gene788		736042	736419
gene789		736482	736916
gene790		737076	737633
gene791		737599	739023
gene792		739053	740099
gene793		740112	740633
gene794		740647	742038
gene795		742050	742727
gene796		742901	744148
gene797		744302	745753
gene798		745819	746241
gene799		746450	746575
gene800		746680	748461
gene801		748476	749381
gene802		749400	750368
gene803		750383	751309
gene804		751296	752315
gene805		752599	753948
gene806		754221	754679
gene807		754699	756312
gene808		756450	757421
gene809		757435	758331
gene811		758742	760226
gene812		760229	761164
gene813		761179	762105
gene814		762140	762787
gene815		763008	763106
gene816		763103	765502
gene817		765785	766957
gene818		767184	768236
gene819		768355	768699
gene820		768953	769804
gene821		769743	770879
gene822		770955	772163
gene823		772151	773464
gene824		773472	774623
gene825		774796	774999
gene826		775058	775870
gene827		776003	776947
gene828		777168	778451
gene829		778555	778782
gene830		778775	779248
gene831		779365	779997
gene832		780137	781216
gene833		781246	782631
gene834		782823	782921
gene835		782890	784185
gene836		784322	786043
gene837		786079	787626
gene838		787808	789199
gene839		789480	790772
gene840		790903	791103
gene841		791108	791536
gene842		791576	792013
gene843		792028	792285
gene844		792339	794168
gene845		794389	794700
gene846		794701	795303
gene847		795317	797251
gene848		797285	798160
gene849		798443	799858
gene850		800237	800947
gene851		801079	802254
gene852		802256	802453
gene853		802450	803922
gene854		804024	805502
gene855		805503	806627
gene856		806611	807777
gene857		807789	807926
gene858		807989	810089
gene859		810086	810343
gene860		810856	811755
gene861		811826	812716
gene862		812719	813639
gene863		813840	814349
gene864		814392	817436
gene865		817563	817808
gene866		818008	818169
gene869		822861	822971
gene870		822980	823055
gene871		823064	823147
gene872		823159	823233
gene873		823238	823313
gene874		823328	823408
gene875		823438	823512
gene876		823529	823617
gene877		823621	823694
gene878		823705	823778
gene879		823794	823866
gene880		823887	823979
gene881		824031	824123
gene882		824151	824227
gene883		824231	824306
gene884		824316	824391
gene885		824401	824473
gene886		824480	824550
gene887		824561	824637
gene888		824646	824720
gene889		824722	824793
gene890		824925	825344
gene891		825639	826790
gene892		827015	827347
gene893		827353	828507
gene894		829135	829830
gene895		829799	830548
gene896		830548	831300
gene897		831297	832298
gene898		832309	832929
gene899		832922	834031
gene900		834047	834250
gene901		834253	835023
gene902		835016	836035
gene903		836051	836863
gene904		837190	837576
gene905		837593	837823
gene906		837853	837984
gene907		838328	838432
gene908		838529	840196
gene909		840210	842300
gene910		842317	842898
gene911		842955	844109
gene912		844132	845313
gene913		845475	845915
gene914		846043	846897
gene915		847024	847227
gene916		847325	848626
gene917		848828	849694
gene918		849762	850523
gene919		850580	850879
gene920		850913	851128
gene921		851201	851620
gene922		851633	852052
gene923		852218	852466
gene924		852583	853095
gene926		854267	855353
gene927		855240	855365
gene928		855346	856863
gene929		856989	857585
gene930		857818	858378
gene931		858493	859302
gene932		859612	860565
gene933		860678	860983
gene934		860980	862344
gene935		862754	863011
gene936		863281	863484
gene937		863503	864759
gene938		864946	866787
gene939		866956	870162
gene940		870215	871669
gene941		871669	873099
gene942		873228	874118
gene943		874150	875829
gene944		875846	877300
gene945		877421	877666
gene946		877762	878076
gene947		878157	878345
gene948		878342	879826
gene949		879795	881426
gene950		882309	882449
gene951		882465	882698
gene952		882849	884261
gene953		884380	885357
gene954		885350	887941
gene955		888061	889440
gene956		889551	890531
gene957		890645	891235
gene958		891345	892616
gene959		892791	893762
gene960		893728	894114
gene961		894177	894647
gene962		894793	895377
gene963		895388	896083
gene964		896275	896538
gene965		896627	897187
gene966		897226	898356
gene967		898387	898614
gene968		898645	899004
gene969		899019	899315
gene970		899376	899855
gene971		899889	900653
gene972		900658	900858
gene973		900687	901127
gene974		901276	902478
gene975		902540	902635
gene976		902793	903791
gene977		903826	905460
gene978		905811	907013
gene979		907333	908421
gene980		908507	910438
gene981		910550	910870
gene982		910872	911177
gene983		911259	912569
gene984		912545	912823
gene985		912813	913898
gene986		914049	915311
gene987		916025	917200
gene988		917203	917877
gene989		917874	918977
gene990		919189	919923
gene991		920012	920878
gene992		920880	921884
gene993		921929	923245
gene994		923463	924032
gene995		924045	924320
gene996		924317	924520
gene997		924632	924994
gene998		925009	925788
gene999		925806	926618
gene1000		926959	927240
gene1001		927251	927856
gene1002		927955	928323
gene1003		928344	928682
gene1004		928746	929165
gene1005		929470	931929
gene1006		932010	932213
gene1007		932226	932396
gene1008		932425	933828
gene1009		934086	935213
gene1010		935418	935732
gene1011		935762	936625
gene1012		936780	937664
gene1013		937689	939053
gene1014		939102	940166
gene1015		940364	940732
gene1016		940888	941289
gene1017		941289	941774
gene1018		941809	942720
gene1019		942926	943420
gene1020		943549	944004
gene1021		944071	944841
gene1022		944980	945339
gene1023		945393	945506
gene1024		945753	946097
gene1025		946100	946414
gene1026		946570	947145
gene1027		947358	948560
gene1028		948594	948932
gene1029		949102	949641
gene1030		949665	950213
gene1031		950286	952025
gene1032		952131	953387
gene1033		953432	953635
gene1034		953875	954390
gene1035		954658	955857
gene1036		955918	957342
gene1037		957522	957635
gene1038		957873	958700
gene1039		958752	960191
gene1040		960434	960538
gene1041		960782	962542
gene1042		962539	964539
gene1043		964541	964696
gene1044		964812	965609
gene1045		965590	966294
gene1046		966323	967057
gene1047		967109	967312
gene1048		967668	967913
gene1049		967930	969390
gene1050		969411	970463
gene1051		970589	971734
gene1052		971877	972233
gene1053		972274	972894
gene1054		972912	973472
gene1055		973852	975549
gene1056		975566	976324
gene1057		976361	976717
gene1058		976739	977356
gene1059		977491	978363
gene1060		978749	983275
gene1061		983333	985072
gene1062		985235	985345
gene1063		985330	986820
gene1064		987094	988650
gene1066		992487	992951
gene1067		993139	994635
gene1068		994794	995165
gene1069		995169	995858
gene1070		996131	997651
gene1071		997793	998902
gene1072		999171	999416
gene1073		999513	1000703
gene1074		1000728	1002143
gene1075		1002369	1003826
gene1076		1003836	1004867
gene1077		1005010	1006416
gene1078		1006714	1007502
gene1079		1007605	1007925
gene1080		1007943	1008269
gene1081		1008298	1008474
gene1082		1008601	1009650
gene1083		1009891	1011480
gene1084		1011712	1012566
gene1085		1012827	1013981
gene1086		1014065	1016191
gene1087		1016184	1016579
gene1088		1017116	1017529
gene1089		1018710	1019555
gene1090		1020036	1020770
gene1091		1020889	1020987
gene1092		1021465	1021611
gene1093		1021997	1023001
gene1094		1023021	1023998
gene1095		1024294	1025319
gene1096		1025336	1026637
gene1097		1026698	1026847
gene1098		1026892	1027230
gene1099		1027517	1029106
gene1100		1029166	1030116
gene1101		1030123	1030974
gene1102		1031001	1031993
gene1103		1031986	1032957
gene1104		1033029	1033571
gene1105		1033619	1033861
gene1106		1033952	1034485
gene1107		1034979	1036301
gene1108		1036527	1038116
gene1109		1038136	1038813
gene1110		1038810	1039784
gene1111		1040036	1040680
gene1112		1040736	1042916
gene1113		1042906	1043046
gene1114		1043153	1043653
gene1115		1043869	1046247
gene1116		1046274	1046396
gene1117		1047096	1049105
gene1118		1049124	1052087
gene1119		1052129	1053376
gene1120		1053351	1055246
gene1121		1055347	1055493
gene1122		1055978	1056361
gene1123		1056403	1056498
gene1124		1056574	1056915
gene1125		1057186	1058154
gene1126		1058524	1059384
gene1127		1059381	1060667
gene1128		1060756	1061541
gene1129		1061803	1062570
gene1130		1062708	1063631
gene1131		1063710	1063817
gene1132		1063845	1064411
gene1133		1064414	1065082
gene1134		1065202	1065360
gene1135		1065646	1065798
gene1136		1065970	1066209
gene1137		1066536	1067942
gene1138		1068113	1068214
gene1139		1068347	1068454
gene1140		1068494	1068601
gene1141		1068610	1068876
gene1142		1068858	1068980
gene1143		1069259	1069615
gene1144		1069880	1070338
gene1145		1070382	1070915
gene1146		1070938	1071315
gene1147		1071351	1071443
gene1148		1071742	1072392
gene1149		1072522	1073157
gene1150		1073391	1074044
gene1151		1074143	1075141
gene1152		1075161	1075727
gene1153		1075906	1077657
gene1154		1077885	1078235
gene1155		1078652	1079761
gene1156		1079822	1079956
gene1157		1080140	1080238
gene1158		1080395	1081228
gene1159		1081523	1082005
gene1160		1082119	1082316
gene1161		1082480	1082785
gene1162		1082870	1083025
gene1163		1083384	1083665
gene1164		1083816	1084022
gene1165		1084204	1084383
gene1166		1084469	1085527
gene1167		1085520	1086476
gene1168		1086710	1086814
gene1169		1086889	1087530
gene1170		1087741	1088247
gene1171		1088635	1090371
gene1172		1090470	1090784
gene1173		1090801	1091409
gene1174		1091676	1092806
gene1175		1093755	1094372
gene1176		1094589	1094789
gene1177		1095138	1095605
gene1178		1095701	1096069
gene1179		1096177	1096566
gene1180		1096609	1096806
gene1181		1096882	1097133
gene1182		1097313	1097513
gene1183		1097714	1098049
gene1184		1098056	1098538
gene1185		1098504	1099277
gene1186		1099347	1099787
gene1187		1099963	1101105
gene1188		1101144	1102001
gene1189		1102018	1104708
gene1190		1104915	1105184
gene1191		1105375	1105512
gene1192		1105552	1106082
gene1193		1106202	1106405
gene1194		1106542	1106853
gene1195		1107290	1107436
gene1196		1107532	1107837
gene1197		1108122	1109252
gene1198		1109891	1110865
gene1199		1110868	1110993
gene1200		1111476	1112693
gene1201		1112683	1113327
gene1202		1113480	1113914
gene1203		1114018	1114416
gene1204		1114480	1114620
gene1205		1114774	1115136
gene1206		1114865	1115023
gene1207		1115163	1115348
gene1208		1115484	1116725
gene1209		1116722	1119646
gene1210		1119688	1120632
gene1211		1121161	1121997
gene1212		1122079	1122312
gene1213		1122518	1122634
gene1214		1122693	1123640
gene1215		1123668	1124645
gene1216		1124773	1125300
gene1217		1125754	1126296
gene1218		1126293	1127471
gene1219		1127890	1128765
gene1220		1128846	1129046
gene1221		1129372	1129473
gene1222		1129526	1130086
gene1223		1130315	1131136
gene1224		1131150	1132682
gene1225		1132773	1134455
gene1226		1134752	1135273
gene1227		1135309	1136112
gene1228		1136117	1136233
gene1229		1136437	1136553
gene1230		1136592	1137125
gene1231		1137130	1137537
gene1232		1137545	1138801
gene1233		1138904	1139467
gene1234		1139556	1140365
gene1235		1140312	1141889
gene1236		1142394	1143182
gene1237		1143260	1145968
gene1238		1145971	1149936
gene1239		1149969	1150256
gene1240		1150243	1150365
gene1241		1150550	1152067
gene1242		1152113	1153279
gene1243		1153354	1159146
gene1244		1159181	1160044
gene1245		1160309	1160482
gene1246		1160470	1160664
gene1247		1160783	1161121
gene1248		1161123	1161680
gene1249		1161979	1162470
gene1250		1162516	1163013
gene1251		1163511	1164254
gene1252		1164247	1165458
gene1253		1165472	1166179
gene1254		1166220	1166363
gene1255		1166519	1167100
gene1256		1167061	1167270
gene1257		1167350	1167826
gene1258		1167819	1169261
gene1259		1169772	1170143
gene1260		1170792	1171679
gene1261		1171927	1172223
gene1262		1172297	1172773
gene1263		1172766	1174184
gene1264		1174324	1174821
gene1265		1174826	1177066
gene1266		1177244	1178290
gene1267		1178305	1179240
gene1268		1179260	1180681
gene1269		1180721	1182073
gene1270		1182314	1184680
gene1271		1184791	1185093
gene1272		1185109	1185945
gene1273		1186004	1186858
gene1274		1187190	1187591
gene1275		1187603	1189525
gene1276		1189799	1190371
gene1277		1190587	1193322
gene1278		1193363	1194082
gene1279		1194215	1194388
gene1280		1194406	1194561
gene1281		1194632	1194934
gene1282		1194959	1195636
gene1283		1195704	1196207
gene1284		1196292	1197233
gene1285		1197431	1198444
gene1286		1198483	1198674
gene1287		1198792	1199526
gene1288		1199536	1200525
gene1289		1200514	1200729
gene1290		1200777	1201205
gene1291		1201211	1201312
gene1292		1201367	1202899
gene1293		1203012	1203263
gene1294		1203279	1204316
gene1295		1204528	1205583
gene1296		1205605	1206432
gene1297		1206444	1207301
gene1298		1207313	1208386
gene1299		1208508	1208600
gene1301		1215767	1216417
gene1302		1216653	1217372
gene1303		1217498	1218046
gene1304		1218049	1218294
gene1305		1218369	1219571
gene1306		1219588	1219950
gene1307		1220236	1220355
gene1308		1220433	1221443
gene1309		1221601	1222146
gene1310		1222315	1223232
gene1311		1223412	1224485
gene1312		1224699	1225676
gene1313		1225718	1226836
gene1314		1226842	1227327
gene1315		1227464	1228366
gene1316		1228678	1230420
gene1317		1230430	1231134
gene1319		1232125	1232487
gene1320		1232513	1232812
gene1321		1232824	1233012
gene1322		1233147	1234412
gene1323		1234541	1235410
gene1324		1235495	1236166
gene1325		1236410	1237237
gene1326		1237578	1238237
gene1327		1238426	1240015
gene1328		1240039	1241316
gene1329		1241459	1242250
gene1330		1242270	1242764
gene1331		1243049	1243252
gene1332		1243495	1243593
gene1333		1243590	1243868
gene1334		1244131	1244316
gene1335		1244601	1245182
gene1336		1245560	1247835
gene1337		1247890	1248549
gene1338		1248824	1249405
gene1339		1249423	1249659
gene1340		1249890	1250024
gene1341		1250009	1250602
gene1342		1250660	1251223
gene1343		1251340	1254855
